id,sku,name,type,categories,img_file,img_url,score,name_tokens,matching_tokens,flag_reason
72639,hmh01782,240V 20ft. Power Cords,simple,Cmh Lec | Commercial Growing | Grow Lights &amp; Ballasts | Indoor Growing,022df828e35d92eb5243f05ad348cfa7_150x115.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/022df828e35d92eb5243f05ad348cfa7_150x115.jpg,0.000,cords power,,LOW_SCORE (0.00)
72638,hmh01777,ROSIN PRO PRESS CO.Pneumatic,simple,Harvesting &amp; Processing,nugsmasher-pro-touch_camera_front.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/nugsmasher-pro-touch_camera_front.jpg,0.200,co pneumatic press pro rosin,pro,
72637,hmh01775,ROSIN PRO PRESS CO. Manual,simple,Harvesting &amp; Processing,H12T-.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/H12T-.jpg,0.000,co manual press pro rosin,,LOW_SCORE (0.00)
72636,hmh01773,ROSIN PRO PRESS CO. Pneumatic Dual Element,simple,Harvesting &amp; Processing,D1520-5.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/D1520-5.jpg,0.000,co dual element pneumatic press pro rosin,,LOW_SCORE (0.00)
72635,hmh01771,ROSIN PRO PRESS Auto Electirc,simple,Harvesting &amp; Processing,auto-2-views-print-2017.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/auto-2-views-print-2017.jpg,0.200,auto electirc press pro rosin,auto,
72633,hmh01763,SiLICIUM QTS.,simple,Nutrients &amp; Supplements,Silicium-website-image.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/Silicium-website-image.jpg,0.500,qts silicium,silicium,
72632,hmh01762,SilICIUM 500 ml,simple,Nutrients &amp; Supplements,Silicium.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/Silicium.jpg,1.000,silicium,silicium,
72631,hmh01760,"GRO PRO 12"" AIR POT",simple,Containers &amp; Pots,44648b25__Dyna-Gro-Pro-Tekt-1gallon-100x100_jpg.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/44648b25__Dyna-Gro-Pro-Tekt-1gallon-100x100_jpg.jpg,0.500,air gro pot pro,gro pro,
72630,hmh01759,Standard Black Bucket lid,simple,Containers &amp; Pots,standard_ref_sol-168x154-1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/standard_ref_sol-168x154-1.jpg,0.250,black bucket lid standard,standard,
72629,hmh01758,Standard 5 Gallon Black Bucket,simple,Containers &amp; Pots,29781158__standard_ref_sol.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/29781158__standard_ref_sol.jpg,0.333,black bucket standard,standard,
72628,hmh01757,standard 3.5 gallon black bucket,simple,Containers &amp; Pots,HG3G.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/HG3G.jpg,0.000,black bucket standard,,LOW_SCORE (0.00)
72627,hmh01754,Clonex Mycorrhizae Root Maximizer 1 pound Soluble,simple,Nutrients &amp; Supplements,RootMaxGroupSoluble-scaled.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/RootMaxGroupSoluble-scaled.jpg,0.000,clonex maximizer mycorrhizae pound root soluble,,LOW_SCORE (0.00)
72626,hmh01753,Clonex Mycorrhizae Root Maximizer 8 OZ Soluble,simple,Nutrients &amp; Supplements,0003027_clonex-mist-300ml-natural-root-stimulator_550.png,https://hmoonhydro.com/wp-content/uploads/2026/02/0003027_clonex-mist-300ml-natural-root-stimulator_550.png,0.400,clonex maximizer mycorrhizae root soluble,clonex root,
72625,hmh01752,Clonex Mycorrhizae Root Maximizer 4 OZ Soluble,simple,Nutrients &amp; Supplements,0003027_clonex-mist-300ml-natural-root-stimulator_550.png,https://hmoonhydro.com/wp-content/uploads/2026/02/0003027_clonex-mist-300ml-natural-root-stimulator_550.png,0.400,clonex maximizer mycorrhizae root soluble,clonex root,
72624,hmh01750,Clonex Mycorrhizae Root Maximizer 8 OZ Soluble,simple,Nutrients &amp; Supplements,RootMaxGroupSoluble-scaled.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/RootMaxGroupSoluble-scaled.jpg,0.000,clonex maximizer mycorrhizae root soluble,,LOW_SCORE (0.00)
72623,hmh01749,Clonex Mycorrhizae Root Maximizer 4 OZ Soluble,simple,Nutrients &amp; Supplements,RootMaxGroupSoluble-scaled.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/RootMaxGroupSoluble-scaled.jpg,0.000,clonex maximizer mycorrhizae root soluble,,LOW_SCORE (0.00)
72622,hmh01747,Clonex Mist Concentrate Qt.,simple,Propagation &amp; Cloning,ClonexSolution-Family.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/ClonexSolution-Family.jpg,0.000,clonex concentrate mist,,LOW_SCORE (0.00)
72621,hmh01746,Clonex mist 750ml RTU,simple,Propagation &amp; Cloning,ClonexSolution-Family.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/ClonexSolution-Family.jpg,0.000,clonex mist rtu,,LOW_SCORE (0.00)
72619,hmh01744,HydroDynamics Clonex Mist 100 ml,simple,Propagation &amp; Cloning,0003027_clonex-mist-300ml-natural-root-stimulator_550.png,https://hmoonhydro.com/wp-content/uploads/2026/02/0003027_clonex-mist-300ml-natural-root-stimulator_550.png,0.667,clonex hydrodynamics mist,clonex mist,
72618,hmh01736,ReVolt Digital 1000 Watt Dimming Ballast,simple,Grow Lights &amp; Ballasts,Revolt-family.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/Revolt-family.jpg,0.200,ballast digital dimming revolt watt,revolt,
72617,hmh01733,"Plantmax 1000W. 72K MH High Output 90,000 lumens",simple,Grow Lights &amp; Ballasts,Plantmax-Dual-Arc-1000W-Hybrid-HPSMH.jpg,https://hmoonhydro.com/wp-content/uploads/2019/09/Plantmax-Dual-Arc-1000W-Hybrid-HPSMH.jpg,0.200,high lumens mh output plantmax,plantmax,
72614,hmh01728,"Pulse Start Metal Halide 10,000K for Final Flowering",simple,Grow Lights &amp; Ballasts,plantmax_pulse.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/plantmax_pulse.jpg,0.167,final flowering halide metal pulse start,pulse,
72613,hmh01727,"Pulse Start M.H.600W. 3,000K for Flowering Growth",simple,Grow Lights &amp; Ballasts,plantmax_pulse.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/plantmax_pulse.jpg,0.250,flowering growth pulse start,pulse,
72612,hmh01726,"Pulse Start M.H.600W. 3,000K for Flowering Growth",simple,Grow Lights &amp; Ballasts,plantmax_pulse.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/plantmax_pulse.jpg,0.250,flowering growth pulse start,pulse,
72611,hmh01722,Plantmax Dual Arc Tube Lamps,simple,Grow Lights &amp; Ballasts,Plantmax-Dual-Arc-1000W-Hybrid-HPSMH.jpg,https://hmoonhydro.com/wp-content/uploads/2019/09/Plantmax-Dual-Arc-1000W-Hybrid-HPSMH.jpg,0.600,arc dual lamps plantmax tube,arc dual plantmax,
72609,hmh01713,Eye Hortilux e-Start Metal Halide Lamps,simple,Grow Lights &amp; Ballasts,e-metal-halide.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/e-metal-halide.jpg,0.333,eye halide hortilux lamps metal start,halide metal,
72608,hmh01712,Eye Hortilux e-Start Metal Halide  1000Watt,simple,Grow Lights &amp; Ballasts,e-metal-halide.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/e-metal-halide.jpg,0.333,eye halide hortilux metal start watt,halide metal,
72607,hmh01710,GREENPOWERLUNIMAIRES -315 REMOTE ballast,simple,Grow Lights &amp; Ballasts,630-REMOTE-and-adpter-for-print-2017-1214x1214-1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/630-REMOTE-and-adpter-for-print-2017-1214x1214-1.jpg,0.333,ballast greenpowerlunimaires remote,remote,
72604,hmh01705,Sunblaster 200W CF 6400k,simple,Grow Lights &amp; Ballasts,New-SunBlaster-CFL-55125200-watt-web-198x200-1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/New-SunBlaster-CFL-55125200-watt-web-198x200-1.jpg,0.500,cf sunblaster,sunblaster,
72603,hmh01704,Sunblaster 125W CF 2500k,simple,Grow Lights &amp; Ballasts,New-SunBlaster-CFL-55125200-watt-web-198x200-1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/New-SunBlaster-CFL-55125200-watt-web-198x200-1.jpg,0.500,cf sunblaster,sunblaster,
72602,hmh01696,GREENPOWERLUNIMAIRES -315 REMOTE ballast,simple,Grow Lights &amp; Ballasts,630-REMOTE-and-adpter-for-print-2017-1214x1214-1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/630-REMOTE-and-adpter-for-print-2017-1214x1214-1.jpg,0.333,ballast greenpowerlunimaires remote,remote,
72601,hmh01692,Plagron Hydro B  5 Liter,simple,Nutrients &amp; Supplements,banner1-plagron.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/banner1-plagron.jpg,0.500,hydro plagron,plagron,
72600,hmh01691,Plagron Hydro B,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,c4d25dc4__banner1-plagron.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/c4d25dc4__banner1-plagron.jpg,0.500,hydro plagron,plagron,
72599,hmh01690,Plagron Hydro A  5 Liter,simple,Nutrients &amp; Supplements,banner1-plagron.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/banner1-plagron.jpg,0.500,hydro plagron,plagron,
72598,hmh01689,Plagron Hydro A,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,c4d25dc4__banner1-plagron.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/c4d25dc4__banner1-plagron.jpg,0.500,hydro plagron,plagron,
72597,hmh01687,Plagron Cocos B  5 liter,simple,Nutrients &amp; Supplements,banner1-plagron.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/banner1-plagron.jpg,0.500,cocos plagron,plagron,
72596,hmh01686,Plagron Cocos B,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,c4d25dc4__banner1-plagron.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/c4d25dc4__banner1-plagron.jpg,0.500,cocos plagron,plagron,
72595,hmh01685,Plagron Cocos A 5 liter,simple,Nutrients &amp; Supplements,banner1-plagron.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/banner1-plagron.jpg,0.500,cocos plagron,plagron,
72594,hmh01684,Plagron Cocos A,simple,Hydroponic Systems | Indoor Growing | Nutrients &amp; Supplements,cocos-AB_567x567px.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/cocos-AB_567x567px.jpg,0.500,cocos plagron,cocos,
72593,hmh01682,Plagron Power Roots Liter,simple,Nutrients &amp; Supplements,power-roots_567x567px.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/power-roots_567x567px.jpg,0.667,plagron power roots,power roots,
72591,hmh01679,Plagron Royal Rush 1 Liter,simple,Nutrients &amp; Supplements,image-008-Royal-Rush.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/image-008-Royal-Rush.jpg,0.667,plagron royal rush,royal rush,
72588,hmh01675,Pure Clean Powerful natural enzymes,simple,Nutrients &amp; Supplements,image-007-Pure-Clean-copy.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/image-007-Pure-Clean-copy.jpg,0.400,clean enzymes natural powerful pure,clean pure,
72587,hmh01671,GREENPOWERLUMINAIRES  630 double 240V with 1-3K &1-4K lamps,simple,Grow Lights &amp; Ballasts,Double-dPapillon-630w-1200x675-1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/Double-dPapillon-630w-1200x675-1.jpg,0.333,double greenpowerluminaires lamps,double,
72586,hmh01663,Humboldt Nutrients Calyx Magnum 2 - 0 - 0/Gal.,simple,Nutrients &amp; Supplements,GinormousHumboldtNutrients.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/GinormousHumboldtNutrients.jpg,0.000,calyx humboldt magnum nutrients,,LOW_SCORE (0.00)
72585,hmh01662,Humboldt Nutrients Calyx Magnum 2 - 0 - 0/Qt.,simple,Nutrients &amp; Supplements,humboldt_honey_hydro_carbs-1200x1631-1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/humboldt_honey_hydro_carbs-1200x1631-1.jpg,0.250,calyx humboldt magnum nutrients,humboldt,
72584,hmh01660,Humboldt Nutrients S.I. Structural Integrity Gal.,simple,Plant Enhancements,GinormousHumboldtNutrients.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/GinormousHumboldtNutrients.jpg,0.000,humboldt integrity nutrients structural,,LOW_SCORE (0.00)
72583,hmh01659,Humboldt Nutrients S.I. Structural Integrity qt.,simple,Plant Enhancements,HN-SI.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/HN-SI.jpg,0.000,humboldt integrity nutrients structural,,LOW_SCORE (0.00)
72582,hmh01655,Green Sensation 500ml,simple,Commercial Growing | Indoor Growing | Nutrients &amp; Supplements,green-sensation_567x567px-300x300-1200x1200-1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/green-sensation_567x567px-300x300-1200x1200-1.jpg,1.000,green sensation,green sensation,
72581,hmh01652,Terpinator 0 - 0 - 4 Gallon,simple,Nutrients &amp; Supplements,General_Hydroponics_Terpinator_55_Gallon_main_image.svg,https://hmoonhydro.com/wp-content/uploads/2026/02/General_Hydroponics_Terpinator_55_Gallon_main_image.svg,1.000,terpinator,terpinator,
72580,hmh01651,Terpinator 0 - 0 - 4 Qt.,simple,Nutrients &amp; Supplements,6faf11e4__Terpinator-0-0-4.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/6faf11e4__Terpinator-0-0-4.jpg,1.000,terpinator,terpinator,
72579,hmh01633,E-Papillon 600 Watt 240V. W / Lamp,simple,Grow Lights &amp; Ballasts,e-papillon-600w.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/e-papillon-600w.jpg,0.333,lamp papillon watt,papillon,
72578,hmh01628,Plagron Terra Grow Gallon,simple,Nutrients &amp; Supplements,banner1-plagron.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/banner1-plagron.jpg,0.333,grow plagron terra,plagron,
72577,hmh01627,Plagron Terra grow Qt.,simple,Nutrients &amp; Supplements,banner1-plagron.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/banner1-plagron.jpg,0.333,grow plagron terra,plagron,
72576,hmh01626,Plagron Terra Bloom Gal.,simple,Nutrients &amp; Supplements,banner1-plagron.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/banner1-plagron.jpg,0.333,bloom plagron terra,plagron,
72575,hmh01625,Plagron Terra Bloom Qt.,simple,Nutrients &amp; Supplements,banner1-plagron.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/banner1-plagron.jpg,0.333,bloom plagron terra,plagron,
72574,hmh01619,Ionic Coco Grow Soil/Hydro Gal.,simple,Nutrients &amp; Supplements,soil-and-coco-grow-and-bloom.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/soil-and-coco-grow-and-bloom.jpg,0.600,coco grow hydro ionic soil,coco grow soil,
72573,hmh01618,Ionic Coco Bloom Soil/hydro Gal,simple,Nutrients &amp; Supplements,soil-and-coco-grow-and-bloom.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/soil-and-coco-grow-and-bloom.jpg,0.600,bloom coco hydro ionic soil,bloom coco soil,
72572,hmh01617,Ionic Coco Grow Soil/Hydro Qt,simple,Nutrients &amp; Supplements,Ionic-PK-Boost-Family-1200x675-1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/Ionic-PK-Boost-Family-1200x675-1.jpg,0.200,coco grow hydro ionic soil,ionic,
72571,hmh01616,Ionic Coco Bloom Soil/hydro Qt.,simple,Nutrients &amp; Supplements,Ionic-PK-Boost-Family-1200x675-1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/Ionic-PK-Boost-Family-1200x675-1.jpg,0.200,bloom coco hydro ionic soil,ionic,
72570,hmh01614,Ionic® PK Boost 0-5-6 Premium Plant Nutrient 2.5 Gallon,simple,Nutrients &amp; Supplements,Ionic-PK-Boost-Family.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/Ionic-PK-Boost-Family.jpg,0.500,boost ionic nutrient pk plant premium,boost ionic pk,
72569,hmh01613,Ionic® PK Boost 0-5-6 Premium Plant Nutrient Gallon,simple,Nutrients &amp; Supplements,Ionic-PK-Boost-Family.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/Ionic-PK-Boost-Family.jpg,0.500,boost ionic nutrient pk plant premium,boost ionic pk,
72568,hmh01612,Ionic® PK Boost 0-5-6 Premium Plant Nutrient Qt.,simple,Nutrients &amp; Supplements,Ionic-PK-Boost-Family.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/Ionic-PK-Boost-Family.jpg,0.500,boost ionic nutrient pk plant premium,boost ionic pk,
72567,hmh01608,HydroDynamics Ionic® Grow 3-1-5 Premium Plant Nutrient 2.5 gallon,simple,Nutrients &amp; Supplements,ionic-bloom.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/ionic-bloom.jpg,0.167,grow hydrodynamics ionic nutrient plant premium,ionic,
72566,hmh01607,HydroDynamics Ionic® Grow 3-1-5 Premium Plant Nutrient Gallon,simple,Nutrients &amp; Supplements,ionic-grow-gall.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/ionic-grow-gall.jpg,0.333,grow hydrodynamics ionic nutrient plant premium,grow ionic,
72565,hmh01606,HydroDynamics Ionic® Grow 3-1-5 Premium Plant Nutrient Qt.,simple,Nutrients &amp; Supplements,ionic-bloom.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/ionic-bloom.jpg,0.167,grow hydrodynamics ionic nutrient plant premium,ionic,
72564,hmh01604,Ionic® Bloom 3-2-6 Premium Plant Nutrient 2.5 Gallon,simple,Nutrients &amp; Supplements,ionic-bloom.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/ionic-bloom.jpg,0.400,bloom ionic nutrient plant premium,bloom ionic,
72563,hmh01603,Ionic® Bloom 3-2-6 Premium Plant Nutrient Gallon,simple,Nutrients &amp; Supplements,ionic-bloom.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/ionic-bloom.jpg,0.400,bloom ionic nutrient plant premium,bloom ionic,
72562,hmh01602,Ionic® Bloom 3-2-6 Premium Plant Nutrient Qt.,simple,Nutrients &amp; Supplements,1a85cd48__ionic-bloom.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/1a85cd48__ionic-bloom.jpg,0.400,bloom ionic nutrient plant premium,bloom ionic,
72561,hmh01600,LEC 315 240V,simple,Grow Lights &amp; Ballasts,Sun-System-LEC-315-240v-Light-Emitting-Ceramic-Metal-Halide-Fixture-w-Free-Ratchet-Light-Hangers.jpg,https://hmoonhydro.com/wp-content/uploads/2019/09/Sun-System-LEC-315-240v-Light-Emitting-Ceramic-Metal-Halide-Fixture-w-Free-Ratchet-Light-Hangers.jpg,1.000,lec,lec,
72560,hmh01598,Accurate pH 4 replacement /remote probe,simple,Meters &amp; Monitoring,cw495infopic1.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/cw495infopic1.jpg,0.000,accurate ph probe remote replacement,,LOW_SCORE (0.00)
72559,hmh01597,Accurate pH 4 w/remote probe,simple,Meters &amp; Monitoring,cw495infopic1.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/cw495infopic1.jpg,0.000,accurate ph probe remote,,LOW_SCORE (0.00)
72557,hmh01588,Nutradip GROWBOSS,simple,Meters &amp; Monitoring,growboss-features.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/growboss-features.jpg,0.500,growboss nutradip,growboss,
72556,hmh01587,"UNO-2 Speed 10"" in line Blower 845 cfm",simple,Fans &amp; Blowers,hurricane-inline-fan-4-171cfm.jpg,https://hmoonhydro.com/wp-content/uploads/2019/09/hurricane-inline-fan-4-171cfm.jpg,0.000,blower line speed uno,,LOW_SCORE (0.00)
72555,hmh01586,"UNO-2 Speed 8"" in line Blower 750 cfm",simple,Fans &amp; Blowers,in-line-uno-blowers.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/in-line-uno-blowers.jpg,0.500,blower line speed uno,line uno,
72554,hmh01585,"UNO-2 Speed 6"" in line Blower 440  cfm",simple,Fans &amp; Blowers,in-line-uno-blowers.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/in-line-uno-blowers.jpg,0.500,blower line speed uno,line uno,
72553,hmh01584,"UNO-2 Speed 4"" in line Blower 190 cfm",simple,Fans &amp; Blowers,in-line-uno-blowers.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/in-line-uno-blowers.jpg,0.500,blower line speed uno,line uno,
72552,hmh01563,CocoTek Bloom B Gal.,simple,Nutrients &amp; Supplements,CocoTek-Brick-Block-324x324-1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/CocoTek-Brick-Block-324x324-1.jpg,0.500,bloom cocotek,cocotek,
72551,hmh01562,CocoTek Bloom A Gal.,simple,Nutrients &amp; Supplements,CocoTek-Brick-Block-324x324-1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/CocoTek-Brick-Block-324x324-1.jpg,0.500,bloom cocotek,cocotek,
72550,hmh01561,CocoTek Grow B Gal.,simple,Nutrients &amp; Supplements,CocoTek-Brick-Block-324x324-1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/CocoTek-Brick-Block-324x324-1.jpg,0.500,cocotek grow,cocotek,
72549,hmh01560,CocoTek Grow A Gal.,simple,Nutrients &amp; Supplements,CocoTek-Brick-Block-324x324-1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/CocoTek-Brick-Block-324x324-1.jpg,0.500,cocotek grow,cocotek,
72548,hmh01559,Cocotek Bloom B Qts,simple,Nutrients &amp; Supplements,CocoTek-Brick-Block-324x324-1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/CocoTek-Brick-Block-324x324-1.jpg,0.333,bloom cocotek qts,cocotek,
72547,hmh01558,CocoTek Bloom A Qts,simple,Commercial Growing | Hydroponic Systems | Nutrients &amp; Supplements,CocoTek-Brick-Block-324x324-1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/CocoTek-Brick-Block-324x324-1.jpg,0.333,bloom cocotek qts,cocotek,
72546,hmh01557,CocoTek Grow B Qts.,simple,Nutrients &amp; Supplements,CocoTek-Brick-Block-324x324-1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/CocoTek-Brick-Block-324x324-1.jpg,0.333,cocotek grow qts,cocotek,
72545,hmh01556,CocoTek grow A Qts.,simple,Nutrients &amp; Supplements,CocoTek-Brick-Block-324x324-1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/CocoTek-Brick-Block-324x324-1.jpg,0.333,cocotek grow qts,cocotek,
72544,hmh01553,Panda-Double Ended Reflector- Medium,simple,Grow Lights &amp; Ballasts | Reflectors,Panda-medium-DE-1200x675-1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/Panda-medium-DE-1200x675-1.jpg,0.400,double ended medium panda reflector,medium panda,
72540,hmh01541,100 ft. Diamond Silver White Film,simple,Commercial Growing | Indoor Growing | Nutrients &amp; Supplements,08b65e24__diamond-silver-film-6.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/08b65e24__diamond-silver-film-6.jpg,0.750,diamond film silver white,diamond film silver,
72539,hmh01540,50 ft. Diamond Silver White Film,simple,Commercial Growing | Indoor Growing | Nutrients &amp; Supplements,08b65e24__diamond-silver-film-6.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/08b65e24__diamond-silver-film-6.jpg,0.750,diamond film silver white,diamond film silver,
72538,hmh01539,25 ft. Diamond Silver White Film,simple,Commercial Growing | Indoor Growing | Nutrients &amp; Supplements,08b65e24__diamond-silver-film-6.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/08b65e24__diamond-silver-film-6.jpg,0.750,diamond film silver white,diamond film silver,
72536,hmh01529,Small 5 Gallon Replacement Bag,simple,Harvesting &amp; Processing,Small-5-Gallon-Replacement-Bag.jpg,https://hmoonhydro.com/wp-content/uploads/2019/09/Small-5-Gallon-Replacement-Bag.jpg,1.000,bag replacement small,bag replacement small,
72534,hmh01526,PK APATITE 2.5 Gal.,simple,Nutrients &amp; Supplements,pk-print.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/pk-print.jpg,0.500,apatite pk,pk,
72533,hmh01525,PK APATITE Gal,simple,Nutrients &amp; Supplements,utcozyb084ko3mgmudvh.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/utcozyb084ko3mgmudvh.jpg,0.000,apatite pk,,LOW_SCORE (0.00)
72532,hmh01524,PK APATITE Qt.,simple,Nutrients &amp; Supplements,pk-print.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/pk-print.jpg,0.500,apatite pk,pk,
72531,hmh01520,Hortilux- 1000 W Blue Daylight Metal Halide,simple,Grow Lights &amp; Ballasts,fe31796c__hortilux-Metal-halide-blue-family.png,https://hmoonhydro.com/wp-content/uploads/2026/02/fe31796c__hortilux-Metal-halide-blue-family.png,0.800,blue daylight halide hortilux metal,blue halide hortilux metal,
72530,hmh01518,Hortilux LU400 Watt/HTL/EN,simple,Grow Lights &amp; Ballasts,0acd23f1__Hortilux-Logo-White-LR.png,https://hmoonhydro.com/wp-content/uploads/2026/02/0acd23f1__Hortilux-Logo-White-LR.png,0.200,en hortilux htl lu watt,hortilux,
72529,hmh01517,Hortilux LU600 Watt/HTL/EN HPS,simple,Grow Lights &amp; Ballasts,hortilux-Metal-halide-blue-family-1200x675-1.png,https://hmoonhydro.com/wp-content/uploads/2026/02/hortilux-Metal-halide-blue-family-1200x675-1.png,0.167,en hortilux hps htl lu watt,hortilux,
72528,hmh01511,NanoLux Cube 600 Watt Dimmable,simple,Grow Lights &amp; Ballasts,cube-and-certification.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/cube-and-certification.jpg,0.250,cube dimmable nanolux watt,cube,
72527,hmh01494,ONA Gel Fresh Linen Pail (1Gal),simple,Commercial Growing | Indoor Growing | Environmental Control,ogl-01ljg-fl-1l-gel1_1-5.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/ogl-01ljg-fl-1l-gel1_1-5.jpg,0.200,fresh gel linen ona pail,gel,
72526,hmh01493,Ona Pro Gel Pail (1 Gal),simple,Odor Control,ONA-Gel-collage.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/ONA-Gel-collage.jpg,0.500,gel ona pail pro,gel ona,
72525,hmh01490,Drying Rack - 4 Tier,simple,Harvesting &amp; Processing,bf5a7a2e__white-silver-drying-rack.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/bf5a7a2e__white-silver-drying-rack.jpg,0.667,drying rack tier,drying rack,
72524,hmh01486,Holland Secret Starter Pack,simple,Nutrients &amp; Supplements,Starter-Kit-scaled-600x800jpgmicobio-meter-200x267.jpg.webp,https://hmoonhydro.com/wp-content/uploads/2026/02/Starter-Kit-scaled-600x800jpgmicobio-meter-200x267.jpg.webp,0.333,holland secret starter,starter,
72523,hmh01482,Sunblaster T5 Strip Connector,simple,Grow Lights &amp; Ballasts,New-SunBlaster-CFL-55125200-watt-web-198x200-1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/New-SunBlaster-CFL-55125200-watt-web-198x200-1.jpg,0.333,connector strip sunblaster,sunblaster,
72522,hmh01481,2' Sunblaster T5 Combo 6400k (2232 Lumens),simple,Grow Lights &amp; Ballasts,New-SunBlaster-CFL-55125200-watt-web-198x200-1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/New-SunBlaster-CFL-55125200-watt-web-198x200-1.jpg,0.333,combo lumens sunblaster,sunblaster,
