id,sku,name,type,categories,img_file,img_url,score,name_tokens,matching_tokens,flag_reason
73106,hmh01764,GREENPOWERLUMINAIRES-REMOTE 315,simple,Grow Lights &amp; Ballasts | 315 CMH Electronic Ballast,315W-CMH-CDM-Ballast.jpgREMOTE-2017-print-with-adpter.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/315W-CMH-CDM-Ballast.jpgREMOTE-2017-print-with-adpter.jpg,0.000,greenpowerluminaires remote,,LOW_SCORE (0.00)
73104,hmh01756,Black Plastic Buckets - 3 & 5 Gallon,grouped,Containers &amp; Pots,pg49_000021.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/pg49_000021.jpg,0.000,black buckets plastic,,LOW_SCORE (0.00)
73101,hmh01748,Clonex Mycorrhizae Root Maximizer - Soluble,grouped,Nutrients &amp; Supplements,RootMaxGroupGranular-scaled.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/RootMaxGroupGranular-scaled.jpg,0.000,clonex maximizer mycorrhizae root soluble,,LOW_SCORE (0.00)
73093,hmh01658,Humboldt Nutrients S.I. Structural Integrity,grouped,Nutrients &amp; Supplements,HN-SI.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/HN-SI.jpg,0.000,humboldt integrity nutrients structural,,LOW_SCORE (0.00)
73085,hmh01596,Accurate pH 4 w/remote probe,grouped,Meters &amp; Monitoring,cw495infopic1.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/cw495infopic1.jpg,0.000,accurate ph probe remote,,LOW_SCORE (0.00)
73075,hmh01487,LEC 315 Ceramic Digital System,simple,Grow Lights &amp; Ballasts | 315 CMH Electronic Ballast,14953.png,https://hmoonhydro.com/wp-content/uploads/2019/08/14953.png,0.000,ceramic digital lec system,,LOW_SCORE (0.00)
73074,hmh01474,Winter Frost,grouped,Nutrients &amp; Supplements,winterfrost-print.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/winterfrost-print.jpg,0.000,frost winter,,LOW_SCORE (0.00)
73073,hmh01470,Autumn,grouped,Nutrients &amp; Supplements,autum-gold.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/autum-gold.jpg,0.000,autumn,,LOW_SCORE (0.00)
73053,hmh01374,Athena's Aminas,grouped,Nutrients &amp; Supplements,Aphrodite1.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/Aphrodite1.jpg,0.000,aminas athena,,LOW_SCORE (0.00)
73049,hmh01355,Clonex Clone Solution,grouped,Propagation &amp; Cloning,ClonexSolution-gal-and-qt.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/ClonexSolution-gal-and-qt.jpg,0.000,clone clonex solution,,LOW_SCORE (0.00)
73044,hmh01318,UNO Grow Tents,simple,Grow Tents &amp; Room Setup,TENT-48X48X78inch.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/TENT-48X48X78inch.jpg,0.000,grow tents uno,,LOW_SCORE (0.00)
73041,hmh01308,EcoPlus Pump Filter Bags,grouped,Irrigation &amp; Watering,11516.png,https://hmoonhydro.com/wp-content/uploads/2019/08/11516.png,0.000,bags ecoplus filter pump,,LOW_SCORE (0.00)
73039,hmh01298,UNO Rope Ratchets,simple,Grow Tents &amp; Room Setup,UNOratchets2.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/UNOratchets2.jpg,0.000,ratchets rope uno,,LOW_SCORE (0.00)
73038,hmh01280,Dyna-Gro Pro Tekt,grouped,Nutrients &amp; Supplements,51J7NKrO7L._SY300_.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/51J7NKrO7L._SY300_.jpg,0.000,dyna gro pro tekt,,LOW_SCORE (0.00)
73037,hmh01278,Dyna-Gro Bloom,grouped,Nutrients &amp; Supplements,blm-100.png,https://hmoonhydro.com/wp-content/uploads/2026/02/blm-100.png,0.000,bloom dyna gro,,LOW_SCORE (0.00)
73036,hmh01274,Dyna-Gro Grow,grouped,Nutrients &amp; Supplements,51A4Isf5unL._SY300_.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/51A4Isf5unL._SY300_.jpg,0.000,dyna gro grow,,LOW_SCORE (0.00)
73032,hmh01241,Captain Jacks Dead Bug Brew,simple,Pest &amp; Disease Control,deadbug.png,https://hmoonhydro.com/wp-content/uploads/2019/08/deadbug.png,0.000,brew bug captain dead jacks,,LOW_SCORE (0.00)
73030,hmh01207,pH Perfect Sensi Grow 2-Part,grouped,Nutrients &amp; Supplements,SensiGrowAB042312.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/SensiGrowAB042312.jpg,0.000,grow part perfect ph sensi,,LOW_SCORE (0.00)
73029,hmh01206,pH Perfect Sensi Bloom 2-Part,grouped,Nutrients &amp; Supplements,SensiBloomAB042312.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/SensiBloomAB042312.jpg,0.000,bloom part perfect ph sensi,,LOW_SCORE (0.00)
73025,hmh01167,Silica Blast,grouped,Nutrients &amp; Supplements,SilicaBlast_GalB.png,https://hmoonhydro.com/wp-content/uploads/2019/08/SilicaBlast_GalB.png,0.000,blast silica,,LOW_SCORE (0.00)
73023,hmh01165,Cal-Mag Plus,grouped,Nutrients &amp; Supplements,CalMag_GalB.png,https://hmoonhydro.com/wp-content/uploads/2019/08/CalMag_GalB.png,0.000,cal mag plus,,LOW_SCORE (0.00)
73021,hmh01163,Liquid Karma,grouped,Nutrients &amp; Supplements,LK_GalB.png,https://hmoonhydro.com/wp-content/uploads/2019/08/LK_GalB.png,0.000,karma liquid,,LOW_SCORE (0.00)
73019,hmh01161,Pure Blend Pro Soil,grouped,Nutrients &amp; Supplements,PBPSoil_GalFB_0.png,https://hmoonhydro.com/wp-content/uploads/2019/08/PBPSoil_GalFB_0.png,0.000,blend pro pure soil,,LOW_SCORE (0.00)
73017,hmh01159,Pure Blend Pro Grow,grouped,Nutrients &amp; Supplements,718480-01.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/718480-01.jpg,0.000,blend grow pro pure,,LOW_SCORE (0.00)
73013,hmh01074,Tiger Bloom Liquid Plant Food (2-8-4),grouped,Nutrients &amp; Supplements,product_TIGERBLOOM.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/product_TIGERBLOOM.jpg,0.000,bloom food liquid plant tiger,,LOW_SCORE (0.00)
73012,hmh01073,Grow Big Liquid Plant Food (6-4-4),grouped,Nutrients &amp; Supplements,product_growbigliqplnt.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/product_growbigliqplnt.jpg,0.000,big food grow liquid plant,,LOW_SCORE (0.00)
73010,hmh01019,Ultra-premium Connoisseur,grouped,Nutrients &amp; Supplements,advancedConnoisseurA.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/advancedConnoisseurA.jpg,0.000,connoisseur premium ultra,,LOW_SCORE (0.00)
73009,hmh01018,Tarantula Beneficial Bacteria,grouped,Nutrients &amp; Supplements,advancedTarantula.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/advancedTarantula.jpg,0.000,bacteria beneficial tarantula,,LOW_SCORE (0.00)
73007,hmh01016,Sensi Grow Two-part,grouped,Nutrients &amp; Supplements,SensiGrowA.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/SensiGrowA.jpg,0.000,grow part sensi two,,LOW_SCORE (0.00)
73002,hmh01011,Mother Earth Organic Super Tea Grow,grouped,Nutrients &amp; Supplements,advancedMotherEarthTeaBloom.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/advancedMotherEarthTeaBloom.jpg,0.000,earth grow mother organic super tea,,LOW_SCORE (0.00)
73001,hmh01009,Final Phase,grouped,Nutrients &amp; Supplements,advancedFinalPhase.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/advancedFinalPhase.jpg,0.000,final phase,,LOW_SCORE (0.00)
73000,hmh01008,CarboLoad,grouped,Nutrients &amp; Supplements,advancedCarboload.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/advancedCarboload.jpg,0.000,carboload,,LOW_SCORE (0.00)
72997,hmh01005,Bud Blood Bloom Stimulator,grouped,Nutrients &amp; Supplements,advancedBudBlood.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/advancedBudBlood.jpg,0.000,blood bloom bud stimulator,,LOW_SCORE (0.00)
72993,hmh00686,Rare Earth,grouped,Nutrients &amp; Supplements,3-G.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/3-G.jpg,0.000,earth rare,,LOW_SCORE (0.00)
72990,hmh00665,The TRIMPRO,grouped,Trimmers,trim-pro.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/trim-pro.jpg,0.000,trimpro,,LOW_SCORE (0.00)
72985,hmh00649,Ducting,grouped,Fans &amp; Blowers,flex_duct.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/flex_duct.jpg,0.000,ducting,,LOW_SCORE (0.00)
72981,hmh00645,Original Can Fans,grouped,Fans &amp; Blowers,can-fan_0474.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/can-fan_0474.jpg,0.000,fans original,,LOW_SCORE (0.00)
72980,hmh00640,Thermostatically Controlled Centrifugal Fans,grouped,Fans &amp; Blowers,ThermoFan.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/ThermoFan.jpg,0.000,centrifugal controlled fans thermostatically,,LOW_SCORE (0.00)
72977,hmh00636,ON /OFF Switcher 120V,simple,Timers,grozone_onoff.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/grozone_onoff.jpg,0.000,off switcher,,LOW_SCORE (0.00)
72961,hmh00606,VEGETATIVE - HPS Ballast,grouped,Grow Lights &amp; Ballasts,solarmax_blue_box.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/solarmax_blue_box.jpg,0.000,ballast hps vegetative,,LOW_SCORE (0.00)
72949,hmh00589,Green Air Genesis Calibration Solutions,grouped,Meters &amp; Monitoring,gisolutions.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/gisolutions.jpg,0.000,air calibration genesis green solutions,,LOW_SCORE (0.00)
72940,hmh00158,Safer Garden Fungicide 32oz RTU Spray,grouped,Organic Growing | Nutrients &amp; Supplements,024654554504.jpg,https://hmoonhydro.com/wp-content/uploads/2019/09/024654554504.jpg,0.000,fungicide garden rtu safer spray,,LOW_SCORE (0.00)
72935,hmh00148,ONA Mist,grouped,Odor Control,onamist-with-disp.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/onamist-with-disp.jpg,0.000,mist ona,,LOW_SCORE (0.00)
72932,hmh00143,ONA Block,grouped,Odor Control,OCMOBK150DWAC.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/OCMOBK150DWAC.jpg,0.000,block ona,,LOW_SCORE (0.00)
72931,hmh00135,Ultragrow Cool Tube,grouped,Grow Lights &amp; Ballasts | Reflectors,ugrct8.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/ugrct8.jpg,0.000,cool tube ultragrow,,LOW_SCORE (0.00)
72923,hmh00094,Humboldt Roots,grouped,Propagation &amp; Cloning | Plant Enhancements,HumboldtRoots.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/HumboldtRoots.jpg,0.000,humboldt roots,,LOW_SCORE (0.00)
72922,hmh00093,Humboldt Honey ES,grouped,Plant Enhancements,HumboldtHoney.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/HumboldtHoney.jpg,0.000,es honey humboldt,,LOW_SCORE (0.00)
72913,hmh00084,Hum-Bolt,grouped,Organic Nutrients,HumboldtHumboldtNutrients.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/HumboldtHumboldtNutrients.jpg,0.000,bolt hum,,LOW_SCORE (0.00)
72911,hmh00082,Grow Natural,grouped,Organic Nutrients,LabelTemplate.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/LabelTemplate.jpg,0.000,grow natural,,LOW_SCORE (0.00)
72906,hmh00076,DueceDuece,grouped,Nutrients &amp; Supplements,duece_duece.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/duece_duece.jpg,0.000,dueceduece,,LOW_SCORE (0.00)
72904,hmh00074,Master A,grouped,Nutrients &amp; Supplements,Humboldt.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/Humboldt.jpg,0.000,master,,LOW_SCORE (0.00)
72901,hmh00071,Big Up Powder 0-33-23,grouped,Nutrients &amp; Supplements,humboldt_bigup.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/humboldt_bigup.jpg,0.000,big powder up,,LOW_SCORE (0.00)
72893,hmh00060,Prop-O-Gator Plant Food,grouped,Propagation &amp; Cloning,Propogator.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/Propogator.jpg,0.000,food gator plant prop,,LOW_SCORE (0.00)
72883,hmh00047,B'Cuzz Growth Stimulator,grouped,Nutrients &amp; Supplements,grow.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/grow.jpg,0.000,cuzz growth stimulator,,LOW_SCORE (0.00)
72873,hmh00030,Flora Shield,grouped,Nutrients &amp; Supplements,FloraShield.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/FloraShield.jpg,0.000,flora shield,,LOW_SCORE (0.00)
72871,hmh00028,Floralicious Plus,grouped,Nutrients &amp; Supplements,floraliciousplus.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/floraliciousplus.jpg,0.000,floralicious plus,,LOW_SCORE (0.00)
72869,hmh00026,FloraDuo Complete,grouped,Nutrients &amp; Supplements,flora-duo.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/flora-duo.jpg,0.000,complete floraduo,,LOW_SCORE (0.00)
72867,hmh00024,Diamond Black,grouped,Nutrients &amp; Supplements,DiamondBlackbottle.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/DiamondBlackbottle.jpg,0.000,black diamond,,LOW_SCORE (0.00)
72865,hmh00022,BioWeed,grouped,Nutrients &amp; Supplements,bio-weed.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/bio-weed.jpg,0.000,bioweed,,LOW_SCORE (0.00)
72863,hmh00019,BioBud,grouped,Nutrients &amp; Supplements,bio-bud-gh.jpg,https://hmoonhydro.com/wp-content/uploads/2019/09/bio-bud-gh.jpg,0.000,biobud,,LOW_SCORE (0.00)
72862,hmh00018,Maxi Series,grouped,Nutrients &amp; Supplements,MaxiSeries.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/MaxiSeries.jpg,0.000,maxi series,,LOW_SCORE (0.00)
72861,hmh00017,FloraNova Series,grouped,Nutrients &amp; Supplements,FloraNovaSeries.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/FloraNovaSeries.jpg,0.000,floranova series,,LOW_SCORE (0.00)
72860,hmh00016,Flora Series,grouped,Nutrients &amp; Supplements,FloraSeries.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/FloraSeries.jpg,0.000,flora series,,LOW_SCORE (0.00)
72856,HMH-AUTO-09E336,Spin Pro Wire Replacments,simple,Trimmers,spinpro.jpg,https://hmoonhydro.com/wp-content/uploads/2019/08/spinpro.jpg,0.000,pro replacments spin wire,,LOW_SCORE (0.00)
72852,HMH-AUTO-11C852,EtOH Pro REV2 Ethanol Botanical Extractor - Odorless Closed-Loop High Volume,simple,Harvesting &amp; Processing,category-drying-extraction.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-drying-extraction.png,0.000,botanical closed ethanol etoh extractor high loop odorless pro rev volume,,LOW_SCORE (0.00)
72851,HMH-AUTO-518B07,Mendo Breath Auto – Seed-8 Pack,simple,Cannabis Seeds,atlas.jpg,https://hmoonhydro.com/wp-content/uploads/2025/07/atlas.jpg,0.000,auto breath mendo seed,,LOW_SCORE (0.00)
72850,HMH-AUTO-FE9948,GMO OG-Auto – Seed-8 Pack,simple,Cannabis Seeds,OGBiowarNutePack.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/OGBiowarNutePack.jpg,0.000,auto gmo og seed,,LOW_SCORE (0.00)
72834,HMH-AUTO-E8C614,King's Juice (Feminised) Mimosa x King's Kush-5 Seed,simple,Cannabis Seeds,KINGS-JUICECORRECT_.jpg,https://hmoonhydro.com/wp-content/uploads/2025/07/KINGS-JUICECORRECT_.jpg,0.000,feminised juice king kush mimosa seed,,LOW_SCORE (0.00)
72829,HMH-AUTO-887100,White Rhino (Feminised) Afghan x Brazilian x South Indian Photo-5 Seed,simple,Cannabis Seeds,WhiteRhino_7wdj-n1.jpg.jpg,https://hmoonhydro.com/wp-content/uploads/2025/07/WhiteRhino_7wdj-n1.jpg.jpg,0.000,afghan brazilian feminised indian photo rhino seed south white,,LOW_SCORE (0.00)
72821,HMH-AUTO-0F20B9,Super Bud Auto (Feminised) Super Bud x Ruderalis 5 Seed,simple,Cannabis Seeds,SuperBud_Landrace-PHOTO.jpg,https://hmoonhydro.com/wp-content/uploads/2025/07/SuperBud_Landrace-PHOTO.jpg,0.000,auto bud feminised ruderalis seed super,,LOW_SCORE (0.00)
72817,HMH-AUTO-7E0FAD,Jack Herer Auto (Feminised) Jack Herer x Ruderalis-5 Seed,simple,Cannabis Seeds,JackHererAuto_.jpg,https://hmoonhydro.com/wp-content/uploads/2025/07/JackHererAuto_.jpg,0.000,auto feminised herer jack ruderalis seed,,LOW_SCORE (0.00)
72816,HMH-AUTO-6EAF09,Wonder Pie (Feminised) Wedding Cake x OG Kush/ 5 Seed,simple,Cannabis Seeds,GHSC_WonderPie_.jpg,https://hmoonhydro.com/wp-content/uploads/2025/07/GHSC_WonderPie_.jpg,0.000,cake feminised kush og pie seed wedding wonder,,LOW_SCORE (0.00)
72815,HMH-AUTO-FE2DB8,AlienZ Auto (Feminised) Alienz x Watermelon Auto 5 Seed,simple,Cannabis Seeds,AlienzAuto-8.jpg,https://hmoonhydro.com/wp-content/uploads/2025/07/AlienzAuto-8.jpg,0.000,alienz auto feminised seed watermelon,,LOW_SCORE (0.00)
72813,HMH-AUTO-14A1A8,Banana Krumble (Feminised) Banana Punch x OG Kush-5 Seed,simple,Cannabis Seeds,BananaKrumble.jpg,https://hmoonhydro.com/wp-content/uploads/2025/07/BananaKrumble.jpg,0.000,banana feminised krumble kush og punch seed,,LOW_SCORE (0.00)
72812,HMH-AUTO-D4201C,Big Bang (Feminised) Skunk x Northern Light x El Niño AUTO 5 Seed,simple,Cannabis Seeds,BigBang_.jpg,https://hmoonhydro.com/wp-content/uploads/2025/07/BigBang_.jpg,0.000,auto bang big el feminised light ni northern seed skunk,,LOW_SCORE (0.00)
72811,HMH-AUTO-A652ED,Super Critical (Feminised) Big Bud x Skunk x White Widow-5 Seed,simple,Cannabis Seeds,SuperCritical_a0bd-n7.jpg,https://hmoonhydro.com/wp-content/uploads/2025/07/SuperCritical_a0bd-n7.jpg,0.000,big bud critical feminised seed skunk super white widow,,LOW_SCORE (0.00)
72810,HMH-AUTO-B02E0D,Franco's Lemon Cheese (Feminised) Super Lemon Haze x Exodus Cheese -5 sed,simple,Cannabis Seeds,Francos.LemonCheese_WEB.jpg.jpg,https://hmoonhydro.com/wp-content/uploads/2025/07/Francos.LemonCheese_WEB.jpg.jpg,0.000,cheese exodus feminised franco haze lemon sed super,,LOW_SCORE (0.00)
72809,HMH-AUTO-286F19,Great White Shark (Feminised) Super Skunk x Brazilian x South Indian.-5 SEED,simple,Cannabis Seeds,GWS2022_en04-bc.jpg-1.jpg111111.jpg,https://hmoonhydro.com/wp-content/uploads/2025/07/GWS2022_en04-bc.jpg-1.jpg111111.jpg,0.000,brazilian feminised great indian seed shark skunk south super white,,LOW_SCORE (0.00)
72808,HMH-AUTO-FF857B,White Rhino (Feminised) Afghan x Brazilian x South Indian-5 seed,simple,Cannabis Seeds,WhiteRhino_7wdj-n1.jpg.jpg,https://hmoonhydro.com/wp-content/uploads/2025/07/WhiteRhino_7wdj-n1.jpg.jpg,0.000,afghan brazilian feminised indian rhino seed south white,,LOW_SCORE (0.00)
72807,HMH-AUTO-3325F7,King's Kush (Feminised) OG Kush x Grape -5 Seed,simple,Cannabis Seeds,KingsKush_u3h2-2d.jpg,https://hmoonhydro.com/wp-content/uploads/2025/07/KingsKush_u3h2-2d.jpg,0.000,feminised grape king kush og seed,,LOW_SCORE (0.00)
72806,HMH-AUTO-906CD8,Arjan's Strawberry Haze (Feminised) Swiss sativa x NL5 Haze Mist-5 seed,simple,Cannabis Seeds,ArjanStrawberryHaze_4bvm-f8.jpg.jpg,https://hmoonhydro.com/wp-content/uploads/2025/07/ArjanStrawberryHaze_4bvm-f8.jpg.jpg,0.000,arjan feminised haze mist nl sativa seed strawberry swiss,,LOW_SCORE (0.00)
72805,HMH-AUTO-746AD2,Jack Herer (Feminised) Haze x Red Skunk-5 pk Seed,simple,Cannabis Seeds,JackHerer_21ju-zo.jpg.jpg,https://hmoonhydro.com/wp-content/uploads/2025/07/JackHerer_21ju-zo.jpg.jpg,0.000,feminised haze herer jack pk red seed skunk,,LOW_SCORE (0.00)
72804,HMH-AUTO-DBC587,Hawaiian Snow (Feminised) Hawaiian sativa x Laos,simple,Cannabis Seeds,category-cannabis-seeds.png,https://hmoonhydro.com/wp-content/uploads/2026/02/category-cannabis-seeds.png,0.000,feminised hawaiian laos sativa snow,,LOW_SCORE (0.00)
72802,HMH-AUTO-89B5B5,CHEMDOG ( feminized ) 5 seed,simple,Cannabis Seeds,0-80200-00001-8-1.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/0-80200-00001-8-1.jpg,0.000,chemdog feminized seed,,LOW_SCORE (0.00)
72800,HMH-AUTO-7E0FAE,"Block Cocos Nucifera 1.5 GAL 8""",simple,Growing Media | Nutrients &amp; Supplements,Picsart_24-06-18_12-53-43-982.webp,https://hmoonhydro.com/wp-content/uploads/2025/05/Picsart_24-06-18_12-53-43-982.webp,0.000,block cocos nucifera,,LOW_SCORE (0.00)
72799,HMH-AUTO-E7513F,"bio365™ BIOFLOWER™ Nutrient Dense Mix - 1.5cu ft - Bag - Blend of Fine Coir, Coarse Peat, & Super Coarse Perlite",simple,Growing Media,B365BF015001.jpgbio-flower.jpg,https://hmoonhydro.com/wp-content/uploads/2025/05/B365BF015001.jpgbio-flower.jpg,0.000,bag bio bioflower blend coarse coir cu dense fine mix nutrient peat perlite super,,LOW_SCORE (0.00)
72798,HMH-AUTO-889E3F,AGrowlyte Plant Wash 30 gallon,simple,Pest &amp; Disease Control,Remove_background_project_24-3984733.webp,https://hmoonhydro.com/wp-content/uploads/2025/04/Remove_background_project_24-3984733.webp,0.000,agrowlyte plant wash,,LOW_SCORE (0.00)
72796,HMH-AUTO-C339E5,AgrowLyte Plant Wash Gallon,simple,Pest &amp; Disease Control,all-in-one_edited.webp,https://hmoonhydro.com/wp-content/uploads/2025/04/all-in-one_edited.webp,0.000,agrowlyte plant wash,,LOW_SCORE (0.00)
72795,HMH-AUTO-57FD29,AgrowLyte Plant Wash qt.,simple,Pest &amp; Disease Control,7d7f21a3-c72d-493c-bd89-770b08ddf777LX2YO0CAXsiiX4c9W0EBMjgQCIydIvsNqYwibogrK7x-OtOdpUm0jP0gIyONwIougdUj40YEUAFZThFls0.jpeg,https://hmoonhydro.com/wp-content/uploads/2025/04/7d7f21a3-c72d-493c-bd89-770b08ddf777LX2YO0CAXsiiX4c9W0EBMjgQCIydIvsNqYwibogrK7x-OtOdpUm0jP0gIyONwIougdUj40YEUAFZThFls0.jpeg,0.000,agrowlyte plant wash,,LOW_SCORE (0.00)
72793,HMH-AUTO-84C0EE,Block Cocos Nucifera 1 GAL,simple,Growing Media,Coco_Feed_Schedule_-_josh_5eight.com_-_Phive.8_Mail_-_Google_Chrome_5_8_2025_2_11_07_PM.webp6_.webp,https://hmoonhydro.com/wp-content/uploads/2025/04/Coco_Feed_Schedule_-_josh_5eight.com_-_Phive.8_Mail_-_Google_Chrome_5_8_2025_2_11_07_PM.webp6_.webp,0.000,block cocos nucifera,,LOW_SCORE (0.00)
72792,HMH-AUTO-46700A,Pure Cocos Nucifera,simple,Nutrients &amp; Supplements,Layer-1.jpg,https://hmoonhydro.com/wp-content/uploads/2025/04/Layer-1.jpg,0.000,cocos nucifera pure,,LOW_SCORE (0.00)
72788,HMH-AUTO-C9D1A1,Cannabis Grower's Handbook: The Complete Guide to Marijuana and Hemp CultivationCannabis Grower's Handbook: The Complete Guide to Marijuana and Hemp CultivationCannabis Grower's Handbook: The Complete Guide to Marijuana and Hemp Cultivation,simple,Books,81VdkuJ-cDL._SY385_.jpg,https://hmoonhydro.com/wp-content/uploads/2025/04/81VdkuJ-cDL._SY385_.jpg,0.000,cannabis complete cultivation cultivationcannabis grower guide handbook hemp marijuana,,LOW_SCORE (0.00)
72787,HMH-AUTO-4BC934,SiLICIUM mono si 500 ml,simple,Nutrients &amp; Supplements,sil500ml_l_2.jpg,https://hmoonhydro.com/wp-content/uploads/2026/02/sil500ml_l_2.jpg,0.000,mono si silicium,,LOW_SCORE (0.00)
72784,HMH-AUTO-D60B9A,Scietetics Grow Powder 12 OZ (340g),simple,Nutrients &amp; Supplements,GRIWPOWDER_V5.png,https://hmoonhydro.com/wp-content/uploads/2025/04/GRIWPOWDER_V5.png,0.000,grow powder scietetics,,LOW_SCORE (0.00)
72770,HMH-AUTO-990D84,"CLOUDRAY S9, Gen 2 Grow Tent Clip Fan 9” Oscillating",simple,Environmental Control,infinity9inch-extera-tuff.jpg,https://hmoonhydro.com/wp-content/uploads/2025/03/infinity9inch-extera-tuff.jpg,0.000,clip cloudray fan gen grow oscillating tent,,LOW_SCORE (0.00)
72767,HMH-AUTO-39C90F,"CLOUDLAB 866, Advance Grow Tent 60"" x 60"" x 80""",simple,Environmental Control,StorePhoto7__12213jpg5x5x80.jpg,https://hmoonhydro.com/wp-content/uploads/2025/03/StorePhoto7__12213jpg5x5x80.jpg,0.000,advance cloudlab grow tent,,LOW_SCORE (0.00)
72765,HMH-AUTO-5FE8C1,"Peel and Stick Zipper, 7 ft. x 3 in. Double Sided, 2-Pack",simple,Environmental Control,zippers2infinty.jpg,https://hmoonhydro.com/wp-content/uploads/2025/03/zippers2infinty.jpg,0.000,double peel sided stick zipper,,LOW_SCORE (0.00)
72763,HMH-AUTO-2F460F,"CLOUDRAY S9, Gen 2 Grow Tent Clip Fan 9”",simple,Fans &amp; Blowers,infinity9inch-extera-tuff.jpg,https://hmoonhydro.com/wp-content/uploads/2025/03/infinity9inch-extera-tuff.jpg,0.000,clip cloudray fan gen grow tent,,LOW_SCORE (0.00)
72759,HMH-AUTO-DC0F95,MAKE AMERICA GROW AGAIN,simple,Meters &amp; Monitoring,hem-hats-add-1-e1720219422363.jpg,https://hmoonhydro.com/wp-content/uploads/2024/07/hem-hats-add-1-e1720219422363.jpg,0.000,again america grow make,,LOW_SCORE (0.00)
72750,HMH-AUTO-4C0322,Bison Extract * Liquid Compost Tea,simple,Nutrients &amp; Supplements,BisonExtractcopy_3d4d82d6-de13-44d3-9648-f399fff099fa-1-scaled.webp,https://hmoonhydro.com/wp-content/uploads/2024/03/BisonExtractcopy_3d4d82d6-de13-44d3-9648-f399fff099fa-1-scaled.webp,0.000,bison compost extract liquid tea,,LOW_SCORE (0.00)
72749,HMH-AUTO-6C7BC4,Super Grease * Canna Super Labs,simple,Nutrients &amp; Supplements,SuperGrease-1-scaled.webp,https://hmoonhydro.com/wp-content/uploads/2024/03/SuperGrease-1-scaled.webp,0.000,canna grease labs super,,LOW_SCORE (0.00)
72748,HMH-AUTO-9644D1,Golden Gun * Nano Sulfur,simple,Nutrients &amp; Supplements,GoldenGuncopy-1-scaled.webp,https://hmoonhydro.com/wp-content/uploads/2024/03/GoldenGuncopy-1-scaled.webp,0.000,golden gun nano sulfur,,LOW_SCORE (0.00)
