Handle,Product_Name,Product_Type,Status,Published_Date,Tags,Vendor,Description,SEO_Title,SEO_Description,Variant_Title,Variant_SKU,Variant_Price,Variant_Compare_Price,Variant_Inventory,Variant_Weight,Variant_Weight_Unit,Variant_Requires_Shipping,Variant_Taxable,Variant_Option1_Name,Variant_Option1,Variant_Fulfillment_Service,Variant_Inventory_Policy,Variant_Inventory_Tracker,Variant_Barcode,Image_URL
plagron-terra-bloom-grow,Plagron Terra Bloom & Grow,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"<p>Terra Grow & Terra Bloom  <li>Complete soil fertilizer for the Growth Phase  <p>Terra Grow, an exclusive formulation of biological and mineral brought to you by Plagron . This composition is designed specifically for “soil” and peat based gardens. The simplicity of the 1-part base delivers consistent results with exceptional quality in growth characteristics from your plants. Apply this base nutrient to all vegetative gardens for gloriously green plants.  <p>Terra Bloom  <li>Complete soil fertilizer for the Bloom Phase  <p>Terra Bloom, an exclusive formulation of biological and mineral brought to you by Plagron. This composition is designed specifically for “soil” and peat based gardens. The simplicity of the 1-part base delivers consistent results with exceptional quality in all blooming, flowering, and fruiting characteristics from your plants. Apply this base nutrient to all flowering gardens for gloriously green plants with healthy blooms.",,,Plagron Terra Bloom Gal.,hmh01626,79.00,,0,0.00,lb,True,True,Variant,Plagron Terra Bloom Gal.,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/banner1-plagron.jpg
plagron-terra-bloom-grow,Plagron Terra Bloom & Grow,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"<p>Terra Grow & Terra Bloom  <li>Complete soil fertilizer for the Growth Phase  <p>Terra Grow, an exclusive formulation of biological and mineral brought to you by Plagron . This composition is designed specifically for “soil” and peat based gardens. The simplicity of the 1-part base delivers consistent results with exceptional quality in growth characteristics from your plants. Apply this base nutrient to all vegetative gardens for gloriously green plants.  <p>Terra Bloom  <li>Complete soil fertilizer for the Bloom Phase  <p>Terra Bloom, an exclusive formulation of biological and mineral brought to you by Plagron. This composition is designed specifically for “soil” and peat based gardens. The simplicity of the 1-part base delivers consistent results with exceptional quality in all blooming, flowering, and fruiting characteristics from your plants. Apply this base nutrient to all flowering gardens for gloriously green plants with healthy blooms.",,,Plagron Terra Grow Gallon,hmh01628,79.00,,0,0.00,lb,True,True,Variant,Plagron Terra Grow Gallon,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/banner1-plagron.jpg
green-sensation,Green Sensation,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"<p>Green Sensation  <li>Stimulates flowering for the highest yield and best taste  <p>Boost your yields with proprietary organic phosphorus and potassium compounds found only in Green Sensation by Plagron. The simplicity of Green Sensation allows growers to achieve the benefits of (3) crucial plant nutrition products combined into one bottle!  <li> This proprietary booster combines a bloom stimulator to increase flowering productivity and quality, a PK 13-14 to ensure dense cell structure, and an exclusive enzyme recipe to assist in overall plant health.  <p>Green Sensation was developed especially for the final 4 to 6 weeks of the flowering phase to guarantee a high quality yield. The well-balanced composition of Green Sensation delivers all of the nutrients the plant needs to produce delicious and bountiful harvests. Green Sensation increases yields, improves flavor and aromas through greater sugar formation, and can be used with all substrates and fertilizers.  <li>Expect drastic reductions in the use of your base nutrients and other additives by as much as 50%! Test some yourself and join a growing nation experiencing the benefits of Green Sensation!",,,Green Sensation 500ml,hmh01655,138.00,,0,1.00,lb,True,True,Variant,500ml,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/green-sensation_567x567px-300x300.jpg
humboldt-nutrients-s-i-structural-integrity,Humboldt Nutrients S.I. Structural Integrity,grouped,active,2025-11-02 09:42:56,humboldt,H Moon Hydro,"<p>Humboldt Nutrients S.I. Structural Integrity  <li>S.I.'s proprietary blend is the most advanced silicate additive on the market today;  <li>formulated to instantly supply your root zone with the silicate needed to build strong, thick cell walls and cellular membranes, thus giving your plants the ability to hold heavier fruits and flowers.  <p>With S.I. from Humboldt Nutrients, your plants will have the building materials they need to create the superior plant structure needed for driving a large and robust harvest",,,Humboldt Nutrients S.I. Structural Integrity qt.,hmh01659,24.96,,0,0.00,lb,True,True,Variant,qt.,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/HN-SI.jpg
humboldt-nutrients-s-i-structural-integrity,Humboldt Nutrients S.I. Structural Integrity,grouped,active,2025-11-02 09:42:56,humboldt,H Moon Hydro,"<p>Humboldt Nutrients S.I. Structural Integrity  <li>S.I.'s proprietary blend is the most advanced silicate additive on the market today;  <li>formulated to instantly supply your root zone with the silicate needed to build strong, thick cell walls and cellular membranes, thus giving your plants the ability to hold heavier fruits and flowers.  <p>With S.I. from Humboldt Nutrients, your plants will have the building materials they need to create the superior plant structure needed for driving a large and robust harvest",,,Humboldt Nutrients S.I. Structural Integrity Gal.,hmh01660,85.05,,0,15.00,lb,True,True,Variant,Gal.,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/HN-SI.jpg
prue-clean-natural-enzymes,Pure Clean Natural Enzymes,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"<p>Pure Clean Powerful natural enzymes    <li>Pure Clean is a soil and rhizosphere improver based on natural enzymes.   <p>This product allows for the accelerated decomposition of dead plant materials, which then releases extra nutrients and stimulates substrate life. Pure Clean also increases aerobic capacity and protects plants against diseases. This means that negative disease causing pathogens are proactively eliminated through the use of these special enzymes.  Pure Clean is suspended in a specific sucrose based solution.  <p> This sugar is essential to the health and quality of the enzymes. Uniquely, this carbohydrate based solution will NOT increase negative microbial activity. Instead, the enzymes are able to go to work immediately in the contaminated system and help “purify and clean” the rhizosphere  <p>Why use Pure Clean  <li>Healthy rhizosphere throughout vegetative and blooming phases.  <li>Protects against the buildup of harmful salts and waste compounds.  <li>Increases aerobic capacity in the root system.  <li>Reduces the risk of infection from soil borne diseases.  <li>(3) Specific enzyme profiles: cellulase, beta-glucanase, and pectinase.  <p>How to use Pure Clean  <p>Shake well before use. Add up to 4 ML per GAL of water or nutrient solution. Do NOT use with Green Sensation as an overabundance of enzymes is more costly.  Tip: Pure Clean may be used to rejuvenate depleted or diseased growing substrates. Remove as much plant matter i.e. roots, leaves, stems, etc. from the substrate as possible. Saturate the used growing media at a rate of up to 16 ML per GAL of clean water. Allow the growing media to dry to a state desirable for use.",,,Pure Clean Powerful natural enzymes,hmh01675,32.00,,0,2.00,lb,True,True,Variant,Pure Clean Powerful natural enzymes,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/image-007-Pure-Clean-copy.jpg
prue-clean-natural-enzymes,Pure Clean Natural Enzymes,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"<p>Pure Clean Powerful natural enzymes    <li>Pure Clean is a soil and rhizosphere improver based on natural enzymes.   <p>This product allows for the accelerated decomposition of dead plant materials, which then releases extra nutrients and stimulates substrate life. Pure Clean also increases aerobic capacity and protects plants against diseases. This means that negative disease causing pathogens are proactively eliminated through the use of these special enzymes.  Pure Clean is suspended in a specific sucrose based solution.  <p> This sugar is essential to the health and quality of the enzymes. Uniquely, this carbohydrate based solution will NOT increase negative microbial activity. Instead, the enzymes are able to go to work immediately in the contaminated system and help “purify and clean” the rhizosphere  <p>Why use Pure Clean  <li>Healthy rhizosphere throughout vegetative and blooming phases.  <li>Protects against the buildup of harmful salts and waste compounds.  <li>Increases aerobic capacity in the root system.  <li>Reduces the risk of infection from soil borne diseases.  <li>(3) Specific enzyme profiles: cellulase, beta-glucanase, and pectinase.  <p>How to use Pure Clean  <p>Shake well before use. Add up to 4 ML per GAL of water or nutrient solution. Do NOT use with Green Sensation as an overabundance of enzymes is more costly.  Tip: Pure Clean may be used to rejuvenate depleted or diseased growing substrates. Remove as much plant matter i.e. roots, leaves, stems, etc. from the substrate as possible. Saturate the used growing media at a rate of up to 16 ML per GAL of clean water. Allow the growing media to dry to a state desirable for use.",,,Pure Clean Powerful natural enzymes 1 liter,hmh01676,46.00,,0,10.00,lb,True,True,Variant,Pure Clean Powerful natural enzymes 1 liter,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/image-007-Pure-Clean-copy.jpg
plagron-royal-rush,Plagron Royal Rush,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"<p>Royal Rush  <li>Amino acids based plant stimulator for grow and bloom  ,p>Royal Rush is a powerful organic plant stimulant based on a custom amino-acid formula developed by Plagron. This product enhances the production of chlorophyll and increases essential oil and brix levels in the plant. The result allows aromatic and flavor profiles of blooms, flowers and fruits to be significantly enhanced.  <p>One signature aspect of the amino acid profile contained in Royal Rush is a significant reduction in the overall flowering cycle to harvest. This effect is created by signaling to the plant system that environmental stress is incurring, and as a protective effort the plant must increase essential oil and resin content on the plant surface in order to protect itself. Healthy plants that boast vigorous development in optimal conditions may reduce overall production time by as much as one week!  <p>Why use Royal Rush  <li>Increase and enhance the overall essential oil and brix content.  <li>Promotes more essential element availability to the plant  <li>Stimulates chlorophyll production within the plant  <li>Shortens the production cycle thus increasing the amounts of harvests annually.",,,Plagron Royal Rush 500 ML,hmh01678,70.85,,0,2.00,lb,True,True,Variant,500 ML,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/image-008-Royal-Rush.jpg
plagron-royal-rush,Plagron Royal Rush,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"<p>Royal Rush  <li>Amino acids based plant stimulator for grow and bloom  ,p>Royal Rush is a powerful organic plant stimulant based on a custom amino-acid formula developed by Plagron. This product enhances the production of chlorophyll and increases essential oil and brix levels in the plant. The result allows aromatic and flavor profiles of blooms, flowers and fruits to be significantly enhanced.  <p>One signature aspect of the amino acid profile contained in Royal Rush is a significant reduction in the overall flowering cycle to harvest. This effect is created by signaling to the plant system that environmental stress is incurring, and as a protective effort the plant must increase essential oil and resin content on the plant surface in order to protect itself. Healthy plants that boast vigorous development in optimal conditions may reduce overall production time by as much as one week!  <p>Why use Royal Rush  <li>Increase and enhance the overall essential oil and brix content.  <li>Promotes more essential element availability to the plant  <li>Stimulates chlorophyll production within the plant  <li>Shortens the production cycle thus increasing the amounts of harvests annually.",,,Plagron Royal Rush 1 Liter,hmh01679,109.00,,0,8.00,lb,True,True,Variant,1 Liter,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/image-008-Royal-Rush.jpg
plagron-power-roots,Plagron Power Roots,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"<p>Power Roots  <p>Organic stimulator for rapid and vigorous root development  <li>Power Roots is an exclusive development from Plagron specifically brewed to provide an extensive and healthy network of roots during the growth and bloom stage. The organic base of this root stimulator, ensures strong healthy transplants with increased resistance to environmental stress. Inositol, one of the secret ingredients, is meticulously fortified into the Power Roots recipe, and is directly responsible for increasing the plant’s root system metabolism!  <li>Majority of the use of Power Roots is during vegetative growth. As previously mentioned, the versatility is applicable in flowering, blooming, and fruiting development as well, especially in gardens that did NOT have Power Roots in the vegetative stages. The unique Humic sources are prized by Plagron, and evident in both visual appearance and nose of the product itself. Combine Power Roots with ANY vegetative base regiment and watch your root growth explode!  <p>Why use Power Roots  <li>Ensures a vigorous and healthy root system  Promotes growth and plant system immunity  Increases vitality and nutrient uptake  Relieves transplanting stress and shock  Suitable for all watering systems and growing substrates  <p>How to use Power Roots  <p>Shake well before use. Add to nutrient solution at a rate of 4 ML per GAL of water. Use throughout the GROW phases, and up to 3 weeks into the BLOOM phase.  <p>Tip: Do NOT allow nutrient solution to go above 70 degrees Fahrenheit if at all possible. Use Power Roots with ALL transplant feedings to maximize new feeder root development. Add Power Roots to mother / parent plants weekly to keep vegetative development lush and prolific",,,Plagron Power Roots 500 ML,hmh01681,59.00,,0,3.00,lb,True,True,Variant,500 ML,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/power-roots_567x567px.jpg
plagron-power-roots,Plagron Power Roots,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"<p>Power Roots  <p>Organic stimulator for rapid and vigorous root development  <li>Power Roots is an exclusive development from Plagron specifically brewed to provide an extensive and healthy network of roots during the growth and bloom stage. The organic base of this root stimulator, ensures strong healthy transplants with increased resistance to environmental stress. Inositol, one of the secret ingredients, is meticulously fortified into the Power Roots recipe, and is directly responsible for increasing the plant’s root system metabolism!  <li>Majority of the use of Power Roots is during vegetative growth. As previously mentioned, the versatility is applicable in flowering, blooming, and fruiting development as well, especially in gardens that did NOT have Power Roots in the vegetative stages. The unique Humic sources are prized by Plagron, and evident in both visual appearance and nose of the product itself. Combine Power Roots with ANY vegetative base regiment and watch your root growth explode!  <p>Why use Power Roots  <li>Ensures a vigorous and healthy root system  Promotes growth and plant system immunity  Increases vitality and nutrient uptake  Relieves transplanting stress and shock  Suitable for all watering systems and growing substrates  <p>How to use Power Roots  <p>Shake well before use. Add to nutrient solution at a rate of 4 ML per GAL of water. Use throughout the GROW phases, and up to 3 weeks into the BLOOM phase.  <p>Tip: Do NOT allow nutrient solution to go above 70 degrees Fahrenheit if at all possible. Use Power Roots with ALL transplant feedings to maximize new feeder root development. Add Power Roots to mother / parent plants weekly to keep vegetative development lush and prolific",,,Plagron Power Roots Liter,hmh01682,89.00,,0,10.00,lb,True,True,Variant,Liter,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/power-roots_567x567px.jpg
cocos-a-b,Cocos A & B,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"<p> plagron Cocos A & B  <p>Two-component fertilizer for growth and flowering  <p>Cocos A & B is a highly concentrated two part hybrid mineral base nutrient, designed to achieve the growing and flowering phases of the plant. These two components of fertilizer are easy to use and include a balanced ratio of elements synthesized for optimal plant uptake. Cocos A & B is engineered specifically for cultivation in coconut fiber and is applicable for all methods utilizing coco substrates. Plagron also includes their proprietary CaMg technology in this base system allowing for use of less macronutrient supplements i.e. cal-mag products.  <p>This easy-to-use 2-part Dutch style fertilizer is comprised of only (2) individual products marked A & B. The simplicity of this design allows virtually any skill set, from beginner to master grower, to achieve professional quality results. The many variables that exist in a garden can influence growth, yield and quality of your harvest. Plug-and-play Cocos A & B today and insure that your nutrition is on point!  <p> Plagron Cocos A & B Advantages:  <li>Chelated for maximum plant uptake and availability  Humic and Fulvic enhanced base A & B formulas  High concentration for maximum efficiency  Formulated to run clean with NO nutrient crystalizing or lockout  Suitable for ALL watering systems growing in coconut   <p>How to use Cocos A & B:  <p>Shake BOTH products well before use! Add between 8 to 16 ml of EACH product (A & B), per GAL of water. Adjust pH value of the final nutrient solution between 5.5 and 6.0.  Tip: ALWAYS use equal amounts of A & B. If using Green Sensation, add this to the reservoir water FIRST, and then add Cocos A & B. It does NOT matter in what order A & B are added to the reservoir. Add all other remaining additives and ensure a desirable pH value LAST. Plagron recommends a value between 5.5-5.8.",,,Plagron Cocos A liter,hmh01684,14.00,,0,10.00,lb,True,True,Variant,Plagron Cocos A liter,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/cocos-AB_567x567px.jpg
cocos-a-b,Cocos A & B,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"<p> plagron Cocos A & B  <p>Two-component fertilizer for growth and flowering  <p>Cocos A & B is a highly concentrated two part hybrid mineral base nutrient, designed to achieve the growing and flowering phases of the plant. These two components of fertilizer are easy to use and include a balanced ratio of elements synthesized for optimal plant uptake. Cocos A & B is engineered specifically for cultivation in coconut fiber and is applicable for all methods utilizing coco substrates. Plagron also includes their proprietary CaMg technology in this base system allowing for use of less macronutrient supplements i.e. cal-mag products.  <p>This easy-to-use 2-part Dutch style fertilizer is comprised of only (2) individual products marked A & B. The simplicity of this design allows virtually any skill set, from beginner to master grower, to achieve professional quality results. The many variables that exist in a garden can influence growth, yield and quality of your harvest. Plug-and-play Cocos A & B today and insure that your nutrition is on point!  <p> Plagron Cocos A & B Advantages:  <li>Chelated for maximum plant uptake and availability  Humic and Fulvic enhanced base A & B formulas  High concentration for maximum efficiency  Formulated to run clean with NO nutrient crystalizing or lockout  Suitable for ALL watering systems growing in coconut   <p>How to use Cocos A & B:  <p>Shake BOTH products well before use! Add between 8 to 16 ml of EACH product (A & B), per GAL of water. Adjust pH value of the final nutrient solution between 5.5 and 6.0.  Tip: ALWAYS use equal amounts of A & B. If using Green Sensation, add this to the reservoir water FIRST, and then add Cocos A & B. It does NOT matter in what order A & B are added to the reservoir. Add all other remaining additives and ensure a desirable pH value LAST. Plagron recommends a value between 5.5-5.8.",,,Plagron Cocos A 5 liter,hmh01685,52.50,,0,20.00,lb,True,True,Variant,Plagron Cocos A 5 liter,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/cocos-AB_567x567px.jpg
cocos-a-b,Cocos A & B,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"<p> plagron Cocos A & B  <p>Two-component fertilizer for growth and flowering  <p>Cocos A & B is a highly concentrated two part hybrid mineral base nutrient, designed to achieve the growing and flowering phases of the plant. These two components of fertilizer are easy to use and include a balanced ratio of elements synthesized for optimal plant uptake. Cocos A & B is engineered specifically for cultivation in coconut fiber and is applicable for all methods utilizing coco substrates. Plagron also includes their proprietary CaMg technology in this base system allowing for use of less macronutrient supplements i.e. cal-mag products.  <p>This easy-to-use 2-part Dutch style fertilizer is comprised of only (2) individual products marked A & B. The simplicity of this design allows virtually any skill set, from beginner to master grower, to achieve professional quality results. The many variables that exist in a garden can influence growth, yield and quality of your harvest. Plug-and-play Cocos A & B today and insure that your nutrition is on point!  <p> Plagron Cocos A & B Advantages:  <li>Chelated for maximum plant uptake and availability  Humic and Fulvic enhanced base A & B formulas  High concentration for maximum efficiency  Formulated to run clean with NO nutrient crystalizing or lockout  Suitable for ALL watering systems growing in coconut   <p>How to use Cocos A & B:  <p>Shake BOTH products well before use! Add between 8 to 16 ml of EACH product (A & B), per GAL of water. Adjust pH value of the final nutrient solution between 5.5 and 6.0.  Tip: ALWAYS use equal amounts of A & B. If using Green Sensation, add this to the reservoir water FIRST, and then add Cocos A & B. It does NOT matter in what order A & B are added to the reservoir. Add all other remaining additives and ensure a desirable pH value LAST. Plagron recommends a value between 5.5-5.8.",,,Plagron Cocos B  liter,hmh01686,14.00,,0,0.00,lb,True,True,Variant,Plagron Cocos B  liter,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/cocos-AB_567x567px.jpg
cocos-a-b,Cocos A & B,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"<p> plagron Cocos A & B  <p>Two-component fertilizer for growth and flowering  <p>Cocos A & B is a highly concentrated two part hybrid mineral base nutrient, designed to achieve the growing and flowering phases of the plant. These two components of fertilizer are easy to use and include a balanced ratio of elements synthesized for optimal plant uptake. Cocos A & B is engineered specifically for cultivation in coconut fiber and is applicable for all methods utilizing coco substrates. Plagron also includes their proprietary CaMg technology in this base system allowing for use of less macronutrient supplements i.e. cal-mag products.  <p>This easy-to-use 2-part Dutch style fertilizer is comprised of only (2) individual products marked A & B. The simplicity of this design allows virtually any skill set, from beginner to master grower, to achieve professional quality results. The many variables that exist in a garden can influence growth, yield and quality of your harvest. Plug-and-play Cocos A & B today and insure that your nutrition is on point!  <p> Plagron Cocos A & B Advantages:  <li>Chelated for maximum plant uptake and availability  Humic and Fulvic enhanced base A & B formulas  High concentration for maximum efficiency  Formulated to run clean with NO nutrient crystalizing or lockout  Suitable for ALL watering systems growing in coconut   <p>How to use Cocos A & B:  <p>Shake BOTH products well before use! Add between 8 to 16 ml of EACH product (A & B), per GAL of water. Adjust pH value of the final nutrient solution between 5.5 and 6.0.  Tip: ALWAYS use equal amounts of A & B. If using Green Sensation, add this to the reservoir water FIRST, and then add Cocos A & B. It does NOT matter in what order A & B are added to the reservoir. Add all other remaining additives and ensure a desirable pH value LAST. Plagron recommends a value between 5.5-5.8.",,,Plagron Cocos B  5 liter,hmh01687,52.50,,0,0.00,lb,True,True,Variant,Plagron Cocos B  5 liter,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/cocos-AB_567x567px.jpg
plagron-hydro-ab,plagron Hydro A&B,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"<p>PLAGRON-Hydro A & B  <p.Two-component fertilizer for growth and flowering  <li>Hydro A & B is a highly concentrated two part hybrid mineral base nutrient, designed to achieve the growing and flowering phases of the plant. These two components of fertilizer are easy to use and include a balanced ratio of elements synthesized for optimal plant uptake.  <li> Hydro A & B is engineered specifically for cultivation in none soil systems and is applicable for all hydro methods. Plagron also includes their proprietary CaMg technology in this base system allowing for use of less macronutrient supplements i.e. Cal-Mag products.  This easy-to-use 2-part Dutch style fertilizer is comprised of only (2) individual products marked A & B.   <li>The simplicity of this design allows virtually any skill set, from beginner to master grower, to achieve professional quality results. The many variables that exist in a garden can influence growth, yield and quality of your harvest. Plug-and-play Hydro A & B today and insure that your nutrition is on point!  <p>Hydro A & B Advantages:  <p>Chelated for maximum plant uptake and availability  Humic and Fulvic enhanced base A & B formulas  High concentration for maximum efficiency  Formulated to run clean with NO nutrient crystalizing or lockout  Suitable for ALL hydroponic watering systems   <p>How to use Hydro A & B:  <p>Shake BOTH products well before use! Add between 8 to 16 ml of EACH product (A & B), per GAL of water. Adjust pH value of the final nutrient solution between 5.5 and 6.0.  Tip: ALWAYS use equal amounts of A & B. If using Green Sensation, add this to the reservoir water FIRST, and then add Hydro A & B. It does NOT matter in what order A & B are added to the reservoir. Add all other remaining additives and ensure a desirable pH value LAST. Plagron recommends a value between 5.5-5.8.",,,Plagron Hydro A Liter,hmh01689,14.75,,0,0.00,lb,True,True,Variant,Plagron Hydro A Liter,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/hydro-AB_567x567px.jpg
plagron-hydro-ab,plagron Hydro A&B,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"<p>PLAGRON-Hydro A & B  <p.Two-component fertilizer for growth and flowering  <li>Hydro A & B is a highly concentrated two part hybrid mineral base nutrient, designed to achieve the growing and flowering phases of the plant. These two components of fertilizer are easy to use and include a balanced ratio of elements synthesized for optimal plant uptake.  <li> Hydro A & B is engineered specifically for cultivation in none soil systems and is applicable for all hydro methods. Plagron also includes their proprietary CaMg technology in this base system allowing for use of less macronutrient supplements i.e. Cal-Mag products.  This easy-to-use 2-part Dutch style fertilizer is comprised of only (2) individual products marked A & B.   <li>The simplicity of this design allows virtually any skill set, from beginner to master grower, to achieve professional quality results. The many variables that exist in a garden can influence growth, yield and quality of your harvest. Plug-and-play Hydro A & B today and insure that your nutrition is on point!  <p>Hydro A & B Advantages:  <p>Chelated for maximum plant uptake and availability  Humic and Fulvic enhanced base A & B formulas  High concentration for maximum efficiency  Formulated to run clean with NO nutrient crystalizing or lockout  Suitable for ALL hydroponic watering systems   <p>How to use Hydro A & B:  <p>Shake BOTH products well before use! Add between 8 to 16 ml of EACH product (A & B), per GAL of water. Adjust pH value of the final nutrient solution between 5.5 and 6.0.  Tip: ALWAYS use equal amounts of A & B. If using Green Sensation, add this to the reservoir water FIRST, and then add Hydro A & B. It does NOT matter in what order A & B are added to the reservoir. Add all other remaining additives and ensure a desirable pH value LAST. Plagron recommends a value between 5.5-5.8.",,,Plagron Hydro A  5 Liter,hmh01690,57.50,,0,0.00,lb,True,True,Variant,Plagron Hydro A  5 Liter,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/hydro-AB_567x567px.jpg
plagron-hydro-ab,plagron Hydro A&B,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"<p>PLAGRON-Hydro A & B  <p.Two-component fertilizer for growth and flowering  <li>Hydro A & B is a highly concentrated two part hybrid mineral base nutrient, designed to achieve the growing and flowering phases of the plant. These two components of fertilizer are easy to use and include a balanced ratio of elements synthesized for optimal plant uptake.  <li> Hydro A & B is engineered specifically for cultivation in none soil systems and is applicable for all hydro methods. Plagron also includes their proprietary CaMg technology in this base system allowing for use of less macronutrient supplements i.e. Cal-Mag products.  This easy-to-use 2-part Dutch style fertilizer is comprised of only (2) individual products marked A & B.   <li>The simplicity of this design allows virtually any skill set, from beginner to master grower, to achieve professional quality results. The many variables that exist in a garden can influence growth, yield and quality of your harvest. Plug-and-play Hydro A & B today and insure that your nutrition is on point!  <p>Hydro A & B Advantages:  <p>Chelated for maximum plant uptake and availability  Humic and Fulvic enhanced base A & B formulas  High concentration for maximum efficiency  Formulated to run clean with NO nutrient crystalizing or lockout  Suitable for ALL hydroponic watering systems   <p>How to use Hydro A & B:  <p>Shake BOTH products well before use! Add between 8 to 16 ml of EACH product (A & B), per GAL of water. Adjust pH value of the final nutrient solution between 5.5 and 6.0.  Tip: ALWAYS use equal amounts of A & B. If using Green Sensation, add this to the reservoir water FIRST, and then add Hydro A & B. It does NOT matter in what order A & B are added to the reservoir. Add all other remaining additives and ensure a desirable pH value LAST. Plagron recommends a value between 5.5-5.8.",,,Plagron Hydro B Liter,hmh01691,14.75,,0,10.00,lb,True,True,Variant,Plagron Hydro B Liter,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/hydro-AB_567x567px.jpg
plagron-hydro-ab,plagron Hydro A&B,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"<p>PLAGRON-Hydro A & B  <p.Two-component fertilizer for growth and flowering  <li>Hydro A & B is a highly concentrated two part hybrid mineral base nutrient, designed to achieve the growing and flowering phases of the plant. These two components of fertilizer are easy to use and include a balanced ratio of elements synthesized for optimal plant uptake.  <li> Hydro A & B is engineered specifically for cultivation in none soil systems and is applicable for all hydro methods. Plagron also includes their proprietary CaMg technology in this base system allowing for use of less macronutrient supplements i.e. Cal-Mag products.  This easy-to-use 2-part Dutch style fertilizer is comprised of only (2) individual products marked A & B.   <li>The simplicity of this design allows virtually any skill set, from beginner to master grower, to achieve professional quality results. The many variables that exist in a garden can influence growth, yield and quality of your harvest. Plug-and-play Hydro A & B today and insure that your nutrition is on point!  <p>Hydro A & B Advantages:  <p>Chelated for maximum plant uptake and availability  Humic and Fulvic enhanced base A & B formulas  High concentration for maximum efficiency  Formulated to run clean with NO nutrient crystalizing or lockout  Suitable for ALL hydroponic watering systems   <p>How to use Hydro A & B:  <p>Shake BOTH products well before use! Add between 8 to 16 ml of EACH product (A & B), per GAL of water. Adjust pH value of the final nutrient solution between 5.5 and 6.0.  Tip: ALWAYS use equal amounts of A & B. If using Green Sensation, add this to the reservoir water FIRST, and then add Hydro A & B. It does NOT matter in what order A & B are added to the reservoir. Add all other remaining additives and ensure a desirable pH value LAST. Plagron recommends a value between 5.5-5.8.",,,Plagron Hydro B  5 Liter,hmh01692,57.50,,0,0.00,lb,True,True,Variant,Plagron Hydro B  5 Liter,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/hydro-AB_567x567px.jpg
