Variant SKU,Handle,Title,Variant Price,Variant Inventory Qty,Top Candidate Item Number,Top Candidate Item Name,Top Candidate Score,Top Candidate Qty Total,Top Candidate Regular Price,POS Item Number,POS Item Name,POS Size,POS Qty Total,POS Regular Price,POS On Order Qty,POS Vendor,Match Score,Confidence,Review Notes,Alt1 Item Number,Alt1 Item Name,Alt1 Score,Alt2 Item Number,Alt2 Item Name,Alt2 Score
hmh00370,humboldt-master-b-2-5-gal,Humboldt Master B 2.5 gal,146.24,0.0,568.0,Master-B 2.5Gal,1.114,2.0,142.95,568.0,Master-B 2.5Gal,2.5 Gal,2.0,142.95,0,Nickel City Wholesale Garden Supply,1.114,needs-review,Needs review: close alt 564 (Δ=0.008),564.0,Master-A 2.5Gal,1.106,3631.0,Athena Grow A 1-3-5 /5 Gal.,1.014
hmh00366,humboldt-master-a-2-5-gal,Humboldt Master A 2.5 gal,146.24,0.0,564.0,Master-A 2.5Gal,1.114,2.0,142.95,564.0,Master-A 2.5Gal,2.5 Gal,2.0,142.95,0,Nickel City Wholesale Garden Supply,1.114,needs-review,Needs review: close alt 568 (Δ=0.008),568.0,Master-B 2.5Gal,1.106,3411.0,Athena I.P.M. /5 Gal,1.01
hmh00564,garden-fungicide-1-gal,Garden Fungicide 1 gal,16.95,0.0,3138.0,Athena Grow A 4-0-1 Gal.,1.11,4.0,45.0,3138.0,Athena Grow A 4-0-1 Gal.,gallon,4.0,45.0,0,Athena,1.11,needs-review,Needs review: close alt 3139 (Δ=0.000),3139.0,Athena Grow B 1-3-5 Gal.,1.11,3632.0,Athena Grow B 1-3-5 /5 Gal.,1.108
hmh00252,bioweed-1-gal,BioWeed 1 gal,62.16,0.0,3138.0,Athena Grow A 4-0-1 Gal.,1.107,4.0,45.0,3138.0,Athena Grow A 4-0-1 Gal.,gallon,4.0,45.0,0,Athena,1.107,needs-review,Needs review: close alt 3139 (Δ=0.000),3139.0,Athena Grow B 1-3-5 Gal.,1.107,3631.0,Athena Grow A 1-3-5 /5 Gal.,1.105
,face-fat-auto-8-seed-pk,,,,3579.0,AUTO GMO Auto,1.099,0.0,,3579.0,AUTO GMO Auto,8 PK,0.0,,0,@Flowers-HEMP,1.099,needs-review,Needs review: close alt  (Δ=0.021),,Cannabis Seed AUTO,1.078,3257.0,"G.M.O. Auto ""OG""",1.011
,face-fat-auto-8-seed-pk,,,,3579.0,AUTO GMO Auto,1.099,0.0,,3579.0,AUTO GMO Auto,8 PK,0.0,,0,@Flowers-HEMP,1.099,needs-review,Needs review: close alt  (Δ=0.021),,Cannabis Seed AUTO,1.078,3257.0,"G.M.O. Auto ""OG""",1.011
hmh01045,nirvana-1-gal,Nirvana (1 gal),80.0,0.0,3138.0,Athena Grow A 4-0-1 Gal.,1.097,4.0,45.0,3138.0,Athena Grow A 4-0-1 Gal.,gallon,4.0,45.0,0,Athena,1.097,needs-review,Needs review: close alt 3139 (Δ=0.000),3139.0,Athena Grow B 1-3-5 Gal.,1.097,3631.0,Athena Grow A 1-3-5 /5 Gal.,1.096
hmh00861,pulse-start-m-h-600w-10000k-for-final-flowering,"Pulse Start M.H.600W. 10,000K for Final Flowering",79.95,0.0,1484.0,"Pulse Start 400w MH 10,000k",1.096,32.0,58.6,1484.0,"Pulse Start 400w MH 10,000k",1 Box,32.0,58.6,0,Nickel City Wholesale Garden Supply,1.096,needs-review,Needs review: close alt 1490 (Δ=0.002),1490.0,"Pulse Start 1000w MH 10,000k",1.093,1486.0,Pulse Start 600w MH 3000k,0.655
hmh00232,florakleen-1-gal,FloraKleen 1 gal,24.29,0.0,3138.0,Athena Grow A 4-0-1 Gal.,1.096,4.0,45.0,3138.0,Athena Grow A 4-0-1 Gal.,gallon,4.0,45.0,0,Athena,1.096,needs-review,Needs review: close alt 3139 (Δ=0.000),3139.0,Athena Grow B 1-3-5 Gal.,1.096,3631.0,Athena Grow A 1-3-5 /5 Gal.,1.095
hmh01061,sensizym-1-gal,Sensizym (1 gal),110.0,0.0,3138.0,Athena Grow A 4-0-1 Gal.,1.094,4.0,45.0,3138.0,Athena Grow A 4-0-1 Gal.,gallon,4.0,45.0,0,Athena,1.094,needs-review,Needs review: close alt 3139 (Δ=0.000),3139.0,Athena Grow B 1-3-5 Gal.,1.094,3631.0,Athena Grow A 1-3-5 /5 Gal.,1.092
hmh00376,humboldt-oneness-1-gal,Humboldt Oneness 1 gal,85.08,0.0,3138.0,Athena Grow A 4-0-1 Gal.,1.085,4.0,45.0,3138.0,Athena Grow A 4-0-1 Gal.,gallon,4.0,45.0,0,Athena,1.085,needs-review,Needs review: close alt 3139 (Δ=0.000),3139.0,Athena Grow B 1-3-5 Gal.,1.085,3631.0,Athena Grow A 1-3-5 /5 Gal.,1.085
hmh01047,overdrive-1-gal,Overdrive (1 gal),118.54,0.0,3138.0,Athena Grow A 4-0-1 Gal.,1.081,4.0,45.0,3138.0,Athena Grow A 4-0-1 Gal.,gallon,4.0,45.0,0,Athena,1.081,needs-review,Needs review: close alt 3139 (Δ=0.000),3139.0,Athena Grow B 1-3-5 Gal.,1.081,3631.0,Athena Grow A 1-3-5 /5 Gal.,1.08
hmh00934,4-light-timer-120-v,4 Light Timer (120 V.),335.0,0.0,1222.0,LT4-120-B 4 Light Timer,1.073,1.0,233.45,1222.0,LT4-120-B 4 Light Timer,1 Box,1.0,233.45,0,Nickel City Wholesale Garden Supply,1.073,needs-review,Needs review: close alt 1214 (Δ=0.005),1214.0,LT4-120 4 Light Timer,1.069,1218.0,LT4-240-LTO 4 Light Timer,0.933
,scietetics-magcal-5-gallon,Scietetics MagCal 5 Gallon,245.0,0.0,3631.0,Athena Grow A 1-3-5 /5 Gal.,1.014,4.0,200.0,3631.0,Athena Grow A 1-3-5 /5 Gal.,5  GALLON,4.0,200.0,0,Athena,1.014,needs-review,Needs review: close alt 3632 (Δ=0.007),3632.0,Athena Grow B 1-3-5 /5 Gal.,1.006,3411.0,Athena I.P.M. /5 Gal,0.997
hmh00207,floraduo-a-6-gal,FloraDuo A 6 gal,158.5,0.0,1916.0,FloraDuo (Part-B) 6Gal,1.003,2.0,146.63,1916.0,FloraDuo (Part-B) 6Gal,6 Gal,2.0,146.63,0,Nickel City Wholesale Garden Supply,1.003,needs-review,Needs review: close alt 1917 (Δ=0.000),1917.0,FloraDuo (Part-A) 6Gal,1.003,196.0,FloraDuo (Part-B) Gal,0.996
hmh00212,floraduo-b-6-gal,FloraDuo B 6 gal,170.0,0.0,1916.0,FloraDuo (Part-B) 6Gal,1.003,2.0,146.63,1916.0,FloraDuo (Part-B) 6Gal,6 Gal,2.0,146.63,0,Nickel City Wholesale Garden Supply,1.003,needs-review,Needs review: close alt 1917 (Δ=0.008),1917.0,FloraDuo (Part-A) 6Gal,0.995,196.0,FloraDuo (Part-B) Gal,0.986
hmh01690,plagron-hydro-a-5-liter,Plagron Hydro A  5 Liter,57.5,0.0,2208.0,Plagron Cocos A 0-4-2 /10 liter,0.995,3.0,113.2,2208.0,Plagron Cocos A 0-4-2 /10 liter,2.5 liter,3.0,113.2,0,Phive8,0.995,needs-review,Needs review: close alt 2207 (Δ=0.014),2207.0,Plagron Cocos B 0-4-2 /10 liter,0.981,3001.0,Plagron Cocos A 5L,0.917
hmh01692,plagron-hydro-b-5-liter,Plagron Hydro B  5 Liter,57.5,0.0,2207.0,Plagron Cocos B 0-4-2 /10 liter,0.995,3.0,113.0,2207.0,Plagron Cocos B 0-4-2 /10 liter,2.5 liter,3.0,113.0,0,Phive8,0.995,needs-review,Needs review: close alt 2208 (Δ=0.014),2208.0,Plagron Cocos A 0-4-2 /10 liter,0.981,3002.0,Plagron Cocos B 5L,0.917
hmh01828,flora-bloom-275-gal,Flora Bloom 275 gal,3215.95,0.0,3502.0,N.C.R. Bloom 2.5 Gallon,0.97,0.0,149.0,3502.0,N.C.R. Bloom 2.5 Gallon,2.5 gallon,0.0,149.0,0,Hawthorne Hydoponics LLC,0.97,needs-review,Needs review: close alt 3281 (Δ=0.004),3281.0,Athena Bloom A 5 Gal,0.966,3282.0,Athena Bloom B 5 Gal,0.966
hmh01561,cocotek-grow-b-gal,CocoTek Grow B Gal.,34.0,0.0,3359.0,CocoTek BLOOM-B 6 Ga,0.958,0.0,99.0,3359.0,CocoTek BLOOM-B 6 Ga,6 gallon,0.0,99.0,0,Nickel City Wholesale Garden Supply,0.958,needs-review,Needs review: close alt 3360 (Δ=0.025),3360.0,CocoTek BLOOM-A 6 G.,0.932,3139.0,Athena Grow B 1-3-5 Gal.,0.931
hmh01057,sensi-grow-part-a-2-5-gal,Sensi Grow part A (2.5 gal),79.96,0.0,198.0,FloraDuo (Part-A) 2.5Gal,0.951,1.0,92.99,198.0,FloraDuo (Part-A) 2.5Gal,2.5 Gal,1.0,92.99,0,NGW,0.951,needs-review,Needs review: close alt 199 (Δ=0.017),199.0,FloraDuo (Part-B) 2.5Gal,0.934,3139.0,Athena Grow B 1-3-5 Gal.,0.921
hmh01560,cocotek-grow-a-gal,CocoTek Grow A Gal.,34.0,0.0,3360.0,CocoTek BLOOM-A 6 G.,0.951,0.0,99.0,3360.0,CocoTek BLOOM-A 6 G.,6 gallon,0.0,99.0,0,Nickel City Wholesale Garden Supply,0.951,needs-review,Needs review: close alt 3359 (Δ=0.011),3359.0,CocoTek BLOOM-B 6 Ga,0.939,3138.0,Athena Grow A 4-0-1 Gal.,0.931
hmh01559,cocotek-bloom-b-qts,Cocotek Bloom B Qts,15.89,0.0,3359.0,CocoTek BLOOM-B 6 Ga,0.92,0.0,99.0,3359.0,CocoTek BLOOM-B 6 Ga,6 gallon,0.0,99.0,0,Nickel City Wholesale Garden Supply,0.92,needs-review,Needs review: close alt 3360 (Δ=0.024),3360.0,CocoTek BLOOM-A 6 G.,0.896,3282.0,Athena Bloom B 5 Gal,0.641
hmh01120,120v-120v-4-light-switcher,120V - 120V 4 Light Switcher,148.0,0.0,1214.0,LT4-120 4 Light Timer,0.91,1.0,233.45,1214.0,LT4-120 4 Light Timer,1 Box,1.0,233.45,0,Nickel City Wholesale Garden Supply,0.91,needs-review,Needs review: close alt 1222 (Δ=0.003),1222.0,LT4-120-B 4 Light Timer,0.907,1219.0,LT4-240 4 Light Timer,0.855
hmh00865,plantmax-250w-mh-high-output-24000-lumens,"Plantmax 250W. MH High Output 24,000 lumens",29.95,0.0,1569.0,Agromax 250w MH Conversion,0.884,2.0,58.6,1569.0,Agromax 250w MH Conversion,1 Box,2.0,58.6,0,System,0.884,needs-review,Needs review: close alt 1498 (Δ=0.026),1498.0,Plantmax 1000w MH 4200k,0.858,1505.0,Plantmax 220w HPS Conversion,0.856
hmh01691,plagron-hydro-b-liter,Plagron Hydro B Liter,14.75,0.0,1803.0,Coco B Plagron liter,0.881,12.0,20.95,1803.0,Coco B Plagron liter,,12.0,20.95,0,Phive8,0.881,needs-review,Needs review: close alt 3520 (Δ=0.010),3520.0,Coco A Plagron liter,0.871,2207.0,Plagron Cocos B 0-4-2 /10 liter,0.79
hmh00685,diamond-black-6-gal,Diamond Black 6 gal,209.98,0.0,275.0,Diamond Black Gal,0.871,6.0,52.95,275.0,Diamond Black Gal,1 Gal,6.0,52.95,0,Nickel City Wholesale Garden Supply,0.871,needs-review,Needs review: close alt 3451 (Δ=0.000),3451.0,Diamond Black Gal,0.871,3137.0,Athena Bloom B 0.7-6.5 Gal.,0.835
hmh00387,hydro-deuce-16-oz,Hydro-Deuce 16 oz,12.62,0.0,3154.0,ph up 16 oz,0.844,0.0,11.73,3154.0,ph up 16 oz,16 oz,0.0,11.73,0,Nickel City Wholesale Garden Supply,0.844,needs-review,Needs review: close alt 2900 (Δ=0.004),2900.0,Physan 20™ 16 oz,0.84,3229.0,Orca® Liquid Mycorrhizae 16 oz.,0.726
hmh00185,floranova-grow-16-oz,FloraNova Grow 16 oz,15.89,0.0,2900.0,Physan 20™ 16 oz,0.829,1.0,11.99,2900.0,Physan 20™ 16 oz,16 oz.,1.0,11.99,0,Sunlight Supply inc.,0.829,needs-review,Needs review: close alt 3154 (Δ=0.018),3154.0,ph up 16 oz,0.81,3229.0,Orca® Liquid Mycorrhizae 16 oz.,0.758
hmh00208,floraduo-b-16-oz,FloraDuo B 16 oz,11.09,0.0,3154.0,ph up 16 oz,0.826,0.0,11.73,3154.0,ph up 16 oz,16 oz,0.0,11.73,0,Nickel City Wholesale Garden Supply,0.826,needs-review,Needs review: close alt 2900 (Δ=0.003),2900.0,Physan 20™ 16 oz,0.824,3229.0,Orca® Liquid Mycorrhizae 16 oz.,0.77
hmh00203,floraduo-a-16-oz,FloraDuo A 16 oz,11.09,0.0,3154.0,ph up 16 oz,0.826,0.0,11.73,3154.0,ph up 16 oz,16 oz,0.0,11.73,0,Nickel City Wholesale Garden Supply,0.826,needs-review,Needs review: close alt 2900 (Δ=0.003),2900.0,Physan 20™ 16 oz,0.824,3229.0,Orca® Liquid Mycorrhizae 16 oz.,0.787
hmh00175,floragro-16-oz,FloraGro 16 oz,10.39,0.0,3154.0,ph up 16 oz,0.823,0.0,11.73,3154.0,ph up 16 oz,16 oz,0.0,11.73,0,Nickel City Wholesale Garden Supply,0.823,needs-review,Needs review: close alt 2900 (Δ=0.002),2900.0,Physan 20™ 16 oz,0.821,3229.0,Orca® Liquid Mycorrhizae 16 oz.,0.76
hmh00976,ph-probe-electrode-3-lead-wire,pH probe electrode 3' lead wire,65.95,0.0,1950.0,pH-3 Replacement Probe,0.821,6.0,34.16,1950.0,pH-3 Replacement Probe,1 Pc,6.0,34.16,0,Nickel City Wholesale Garden Supply,0.821,needs-review,Needs review: close alt 1510 (Δ=0.026),1510.0,Replacement Probe for pH-3,0.795,1048.0,CW-503 pH-3 Handheld Meter,0.576
,white-widow-auto-feminised-white-widow-x-ruderalis-5-seed,White Widow Auto (Feminised) White Widow x Ruderalis-5 Seed,45.0,0.0,1961.0,Haze Auto x White Widow Auto,0.779,0.0,50.0,1961.0,Haze Auto x White Widow Auto,8,0.0,50.0,0,,0.779,needs-review,Verify vs alt 756 (score 0.404),756.0,"Uno 42"" Parabolic",0.404,865.0,White Widow 2oz,0.354
,e-papillon-630-watt-led,E-Papillon 630 Watt LED,659.0,0.0,2886.0,D-Papillon Double  630/ 240V.,0.779,6.0,599.0,2886.0,D-Papillon Double  630/ 240V.,630 Watt CMH,6.0,599.0,0,Nickel City Wholesale Garden Supply,0.779,needs-review,Verify vs alt 2511 (score 0.641),2511.0,E Papillon Lighting System 630,0.641,3421.0,E-pap 660Watt LED diming 240V,0.438
hmh00329,double-super-b-1-liter,Double Super B+ 1 liter,34.99,0.0,1586.0,Super Double B+ Lt,0.779,21.0,27.98,1586.0,Super Double B+ Lt,1 Lt,21.0,27.98,0,Nickel City Wholesale Garden Supply,0.779,needs-review,Verify vs alt 3039 (score 0.702),3039.0,Hortilux® LU 1000 DE/HTL Double,0.702,2955.0,GREENPOWER-630CMH double 240V,0.651
hmh00189,floranova-bloom-16-oz,FloraNova Bloom 16 oz,15.89,0.0,2900.0,Physan 20™ 16 oz,0.777,1.0,11.99,2900.0,Physan 20™ 16 oz,16 oz.,1.0,11.99,0,Sunlight Supply inc.,0.777,needs-review,Verify vs alt 3154 (score 0.740),3154.0,ph up 16 oz,0.74,3229.0,Orca® Liquid Mycorrhizae 16 oz.,0.723
hmh00276,bcuzz-growth-stimulator-12oz,B'Cuzz Growth Stimulator - 12oz,22.0,0.0,1350.0,B'Cuzz Growth-C Qt,0.777,6.0,16.32,1350.0,B'Cuzz Growth-C Qt,liter,6.0,16.32,0,Nickel City Wholesale Garden Supply,0.777,needs-review,auto-resolved: price proximity,1185.0,B’Cuzz Bloom Stimulator 0-0-0.7,0.762,1055.0,B'Cuzz Grow 12oz,0.713
hmh01327,12-in-hose-clamps,12 in. hose clamps,4.0,0.0,1125.0,"Worm Gear Clamp 12""",0.776,39.0,5.87,1125.0,"Worm Gear Clamp 12""",1 Pc,39.0,5.87,0,Nickel City Wholesale Garden Supply,0.776,needs-review,Verify vs alt 2987 (score 0.687),2987.0,"14"" x 25' Can Duct w/ 2 clamps",0.687,706.0,"Flexible Ducting 12""x25'",0.684
hmh01326,10-in-hose-clamps,10 in. hose clamps,2.8,0.0,1126.0,"Worm Gear Clamp 10""",0.776,15.0,4.3,1126.0,"Worm Gear Clamp 10""",1 Pc,15.0,4.3,0,Nickel City Wholesale Garden Supply,0.776,needs-review,Verify vs alt 705 (score 0.684),705.0,"Flexible Ducting 10""x25'",0.684,2987.0,"14"" x 25' Can Duct w/ 2 clamps",0.67
hmh00236,koolbloom-2-2-lb,KoolBloom 2.2 lb,31.09,0.0,2903.0,D.T.E. Bat Guano 9 - 3 - 1 2 lb,0.796,6.0,8.85,413.0,Granular Mycorrhizae 3 - 1 - 2,1 pound,0.0,19.99,0,,0.775,needs-review,auto-resolved: alt price proximity,413.0,Granular Mycorrhizae 3 - 1 - 2,0.775,3586.0,D.T.E.Bio-Live™ 5-4-2 - 25lb,0.768
hmh00699,can-filter-75-w-8-ho-559-cfm-fan-combo-freight-shipping-only,"Can-Filter 75 W/ 8"" HO 559 CFM Fan Combo (freight shipping ONLY)",551.08,0.0,1104.0,"CAN-Fan 8"" HO",0.775,1.0,236.77,1104.0,"CAN-Fan 8"" HO",1 Box,1.0,236.77,0,Nickel City Wholesale Garden Supply,0.775,needs-review,Verify vs alt 2219 (score 0.682),2219.0,"CAN Max-Fan HO 8""",0.682,1103.0,"CAN-Fan 8""",0.629
hmh00470,bcuzz-roxx-rooting-blocks-4-x-4-x-2-5-42-40mm-hole-strip-of-6,"B'cuzZ Roxx Rooting Blocks 4 x 4 x 2.5, 42/40mm hole (strip of 6)",4.53,0.0,381.0,Roxx 3x3x2.5 8ct,0.775,98.0,4.04,381.0,Roxx 3x3x2.5 8ct,8 Ct,98.0,4.04,0,Nickel City Wholesale Garden Supply,0.775,needs-review,Verify vs alt 382 (score 0.734),382.0,Roxx 3x3x2.5 (No Hole) 8ct,0.734,380.0,Mini-Blocks 1.5x1.5x1.5 / 48ct,0.596
,meet-source-turbo,Meet Source Turbo,600.0,0.0,1113.0,Source Extracter,0.774,3.0,599.0,1113.0,Source Extracter,1 oz.,3.0,599.0,0,Nickel City Wholesale Garden Supply,0.774,needs-review,Verify vs alt 3009 (score 0.398),3009.0,TurboKloneT24 ClonerTurbo &Dome,0.398,2358.0,Herculean Harvest Gal,0.291
hmh01186,sunblaster-nanodome,Sunblaster Nanodome,6.95,0.0,2979.0,"Sunblaster 18"" lamp",0.773,1.0,8.95,2979.0,"Sunblaster 18"" lamp","18""",1.0,8.95,0,Nickel City Wholesale Garden Supply,0.773,needs-review,Verify vs alt 1033 (score 0.663),1033.0,"SunBlaster T5 24"" 65K",0.663,3592.0,SunBlaster Mini Greenhouse w/T5,0.581
hmh00170,flora-micro-16-oz,Flora Micro 16 oz,11.22,0.0,2900.0,Physan 20™ 16 oz,0.773,1.0,11.99,2900.0,Physan 20™ 16 oz,16 oz.,1.0,11.99,0,Sunlight Supply inc.,0.773,needs-review,Needs review: close alt 3154 (Δ=0.018),3154.0,ph up 16 oz,0.755,3229.0,Orca® Liquid Mycorrhizae 16 oz.,0.736
hmh00180,flora-bloom-16-oz,Flora Bloom 16 oz,10.39,0.0,2900.0,Physan 20™ 16 oz,0.773,1.0,11.99,2900.0,Physan 20™ 16 oz,16 oz.,1.0,11.99,0,Sunlight Supply inc.,0.773,needs-review,Needs review: close alt 3154 (Δ=0.018),3154.0,ph up 16 oz,0.755,3229.0,Orca® Liquid Mycorrhizae 16 oz.,0.736
hmh00700,can-filter-100-w-8-ho-620-cfm-fan-combo-freight-shipping-only,"Can-Filter 100 W/ 8"" HO 620 CFM Fan Combo (freight shipping ONLY)",555.53,0.0,1104.0,"CAN-Fan 8"" HO",0.773,1.0,236.77,1104.0,"CAN-Fan 8"" HO",1 Box,1.0,236.77,0,Nickel City Wholesale Garden Supply,0.773,needs-review,Verify vs alt 2219 (score 0.680),2219.0,"CAN Max-Fan HO 8""",0.68,1103.0,"CAN-Fan 8""",0.622
hmh01606,hydrodynamics-ionic-grow-3-1-5-premium-plant-nutrient-qt,HydroDynamics Ionic® Grow 3-1-5 Premium Plant Nutrient Qt.,22.44,0.0,2446.0,Ionic Grow Qt 3-1-5,0.772,39.0,22.44,2446.0,Ionic Grow Qt 3-1-5,1 Qt,39.0,22.44,0,Nickel City Wholesale Garden Supply,0.772,needs-review,Verify vs alt 2452 (score 0.677),2452.0,Ionic Soil/Coco Grow Qt3-1-5,0.677,3553.0,Ionic® Bloom 3 - 2 - 6 Qt.,0.641
hmh01544,100-ft-black-white-panda-film-poly,100 ft. Black & White Panda Film (poly),100.5,0.0,2634.0,Panda Film 5.5 ml. 100`,0.771,-2.0,98.24,2634.0,Panda Film 5.5 ml. 100`,10x100,-2.0,98.24,0,Nickel City Wholesale Garden Supply,0.771,needs-review,auto-resolved: price proximity,1378.0,Panda Film 100' Roll,0.771,2388.0,"G.H. Black 1/8"" Drip Line 100'",0.723
hmh01201,air-tight-6-a-c-w-15-socket-set,Air Tight 6 A/C - w/15' Socket Set,75.0,0.0,1951.0,AiroFlow Hood,0.77,2.0,155.42,1951.0,AiroFlow Hood,1 Box,2.0,155.42,0,Nickel City Wholesale Garden Supply,0.77,needs-review,Verify vs alt 734 (score 0.637),734.0,Socket Set 15' Cord,0.637,757.0,"Ultragrow A/C 6""",0.609
hmh01712,eye-hortilux-e-start-metal-halide-1000watt,Eye Hortilux e-Start Metal Halide  1000Watt,45.5,0.0,2658.0,e-Start Metal Halide 1000 watt,0.769,4.0,94.95,2658.0,e-Start Metal Halide 1000 watt,,4.0,94.95,0,Nickel City Wholesale Garden Supply,0.769,needs-review,Verify vs alt 3262 (score 0.443),3262.0,Bud Start 20 Litre,0.443,1478.0,Solarmax 1000w MH,0.437
hmh01481,2-sunblaster-t5-combo-6400k-2232-lumens,2' Sunblaster T5 Combo 6400k (2232 Lumens),40.5,0.0,2497.0,Sunblaster 2' T5 Combo,0.768,6.0,42.99,2497.0,Sunblaster 2' T5 Combo,1 Pc,6.0,42.99,0,Nickel City Wholesale Garden Supply,0.768,needs-review,auto-resolved: price proximity,3032.0,SunBlaster/LED Strip Lights 24,0.744,1898.0,Sunblaster 2' Reflector,0.69
,dutch-lighting-innovations-joule-series-1000w-de-120v-240v,“Dutch Lighting Innovations”  JOULE-SERIES 1000W DE 120V – 240V,450.0,0.0,3465.0,Dutch Lighting Innovations DLM-,0.768,1.0,350.0,3465.0,Dutch Lighting Innovations DLM-,4 zone,1.0,350.0,0,Phive8,0.768,needs-review,Verify vs alt 2620 (score 0.717),2620.0,DLI JOULE-Series 1000W 400V D/E,0.717,3287.0,Voltage Converter inverter1000W,0.403
hmh00390,royal-flush-16-oz,Royal Flush 16 oz,8.33,0.0,3154.0,ph up 16 oz,0.767,0.0,11.73,3154.0,ph up 16 oz,16 oz,0.0,11.73,0,Nickel City Wholesale Garden Supply,0.767,needs-review,Needs review: close alt 2900 (Δ=0.003),2900.0,Physan 20™ 16 oz,0.763,597.0,Royal Flush Pt,0.726
hmh00842,3-in-net-pot-case-of-100,3 in. Net-Pot (case of 100),56.0,0.0,1354.0,"3"" Net Pot",0.767,47.0,0.59,1354.0,"3"" Net Pot",1 Pc,47.0,0.59,0,NGW,0.767,needs-review,auto-resolved: text similarity,813.0,"3.75"" Net Pot",0.734,1685.0,Pot Elevator - 13 in,0.632
,bio365-bioblend-high-porosity-blend-1-5cu-ft-bag-blend-of-fine-coir-coarse-peat-super-coarse-perlite,"bio365™ BIOBLEND™ High Porosity Blend - 1.5cu ft - Bag - Blend of Fine Coir, Coarse Peat, & Super Coarse Perlite",29.99,0.0,3383.0,bio365™ BIOBLEND™ - 1.5cu ft,0.766,33.0,29.99,3383.0,bio365™ BIOBLEND™ - 1.5cu ft,1.5 cu. ft.,33.0,29.99,0,BFG,0.766,needs-review,Verify vs alt 3381 (score 0.561),3381.0,bio365™ BIOALL,0.561,3382.0,bio365™ BIOFLOWER,0.503
hmh00475,bcuzz-roxx-bimatrix-growing-slab-36-x-6-x-3,B'cuzZ Roxx Bimatrix Growing Slab 36 x 6 x 3,7.5,0.0,388.0,"BiMatrix 6"" Slab",0.764,-43.0,7.45,388.0,"BiMatrix 6"" Slab",Slab,-43.0,7.45,0,Nickel City Wholesale Garden Supply,0.764,needs-review,Verify vs alt 387 (score 0.661),387.0,"Bimatrix Xtra-Long 6"" Slab",0.661,389.0,"BiMatrix 8"" Slab",0.518
hmh00471,bcuzz-roxx-rooting-blocks-4-x-4-x-4-no-hole-strip-of-6,"B'cuzZ Roxx Rooting Blocks 4 x 4 x 4, no hole (strip of 6)",5.95,0.0,385.0,Roxx 4x4x4 (No Hole) 6ct,0.763,163.0,5.8,385.0,Roxx 4x4x4 (No Hole) 6ct,6 Ct,163.0,5.8,0,Nickel City Wholesale Garden Supply,0.763,needs-review,Verify vs alt 382 (score 0.687),382.0,Roxx 3x3x2.5 (No Hole) 8ct,0.687,381.0,Roxx 3x3x2.5 8ct,0.524
,cloudray-s9-gen-2-grow-tent-clip-fan-9,"CLOUDRAY S9, Gen 2 Grow Tent Clip Fan 9”",38.0,0.0,3556.0,"7"" clip fan 2 speed",0.762,15.0,23.99,3556.0,"7"" clip fan 2 speed","7""",15.0,23.99,0,BFG,0.762,needs-review,Verify vs alt 2386 (score 0.505),2386.0,UNO 2x4 Grow Tent,0.505,2627.0,"UNO 2 speed 4"" fan 190 CFM",0.457
hmh01395,herculean-harvest-gallon,Herculean Harvest Gallon,36.0,0.0,2358.0,Herculean Harvest Gal,0.761,4.0,38.99,2358.0,Herculean Harvest Gal,1 Gal,4.0,38.99,0,Nickel City Wholesale Garden Supply,0.761,needs-review,auto-resolved: price proximity,2359.0,Herculean Harvest 2.5Gal,0.748,1366.0,Neptune's Fish  2 - 4 -1,0.705
hmh01394,herculean-harvest-quart,Herculean Harvest Quart,17.0,0.0,2357.0,Herculean Harvest Qt,0.761,-1.0,12.32,2357.0,Herculean Harvest Qt,1 Qt,-1.0,12.32,0,Nickel City Wholesale Garden Supply,0.761,needs-review,auto-resolved: text similarity,1714.0,Harvest Moon-All Purpose Qt,0.735,3384.0,Neptunes Harvest 32oz 2-4-2,0.698
hmh00011,florablend-qt,FloraBlend qt,13.07,0.0,2758.0,G-10 qt,0.76,-1.0,58.45,2758.0,G-10 qt,qt,-1.0,58.45,0,Nickel City Wholesale Garden Supply,0.76,needs-review,Verify vs alt 3444 (score 0.710),3444.0,Floralicious plus qt.,0.71,2425.0,Decision Qt,0.698
hmh00265,bcuzz-hydro-b-1l,B'Cuzz Hydro B 1L,16.1,0.0,1203.0,B'Cuzz Hydro B 10L,0.757,0.0,89.95,1203.0,B'Cuzz Hydro B 10L,10 liter,0.0,89.95,0,Nickel City Wholesale Garden Supply,0.757,needs-review,Verify vs alt 1202 (score 0.709),1202.0,B'Cuzz Hydro A 10L,0.709,1350.0,B'Cuzz Growth-C Qt,0.561
hmh00263,bcuzz-hydro-a-1l,B'Cuzz Hydro A 1L,16.1,0.0,1202.0,B'Cuzz Hydro A 10L,0.757,0.0,89.95,1202.0,B'Cuzz Hydro A 10L,10 Liter,0.0,89.95,0,Nickel City Wholesale Garden Supply,0.757,needs-review,Needs review: close alt 1203 (Δ=0.019),1203.0,B'Cuzz Hydro B 10L,0.738,1350.0,B'Cuzz Growth-C Qt,0.581
hmh01391,gaia-mania-gallon,Gaia Mania Gallon,50.0,0.0,2349.0,Gaia Mania Gal,0.755,6.0,51.32,2349.0,Gaia Mania Gal,1 Gal,6.0,51.32,0,,0.755,needs-review,Verify vs alt 2350 (score 0.706),2350.0,Gaia Mania 2.5Gal,0.706,3462.0,Rainmaker 2 Gallon (8 Liter),0.669
