Variant SKU,Handle,Title,Variant Price,Variant Inventory Qty,Top Candidate Item Number,Top Candidate Item Name,Top Candidate Score,Top Candidate Qty Total,Top Candidate Regular Price,POS Item Number,POS Item Name,POS Size,POS Qty Total,POS Regular Price,POS On Order Qty,POS Vendor,Match Score,Confidence,Review Notes,Alt1 Item Number,Alt1 Item Name,Alt1 Score,Alt2 Item Number,Alt2 Item Name,Alt2 Score
hmh01088,grow-big-liquid-plant-food-1-gal,Grow Big Liquid Plant Food (1 gal),70.29,0,2964,MaxiCrop liquid fish 5-1-1  gal,0.928,2,26.95,2964,MaxiCrop liquid fish 5-1-1  gal,gallon,2,26.95,0,Sunlight Supply inc.,0.928,auto-high,,218,Mother Plant (Part-A) Gal,0.874,219,Mother Plant (Part-B) Gal,0.874
hmh01486,holland-secret-starter-pack-2,Holland Secret Starter Pack,49.95,0,1576,Holland Secret Grow Lt. 2-7-1,0.936,26,16.48,1576,Holland Secret Grow Lt. 2-7-1,1 Lt,26,16.48,0,Nickel City Wholesale Garden Supply,0.936,auto-high,,1631,Holland Secret Grow 23L 2-1-7,0.890,1630,Holland Secret Grow 10L 2-7-1,0.864
hmh01520,hortilux-1000-w-blue-daylight-metal-halide,Hortilux- 1000 W Blue Daylight Metal Halide,110.00,0,2658,e-Start Metal Halide 1000 watt,0.891,4,94.95,2658,e-Start Metal Halide 1000 watt,,4,94.95,0,Nickel City Wholesale Garden Supply,0.891,auto-high,,1380,HORTILUX DE 1000-VS,0.658,3454,HORTILUX DE 1000-VS,0.658
hmh01517,hortilux-lu600-watt-htl-en-hps,Hortilux LU600 Watt/HTL/EN HPS,45.50,0,3039,Hortilux® LU 1000 DE/HTL Double,0.661,7,149.95,3039,Hortilux® LU 1000 DE/HTL Double,1,7,149.95,0,Nickel City Wholesale Garden Supply,0.661,needs-review,auto-resolved: text similarity,3512,Hortilux 600W CHM lamp,0.632,1380,HORTILUX DE 1000-VS,0.629
hmh01518,hortilux-lu400-watt-htl-en,Hortilux LU400 Watt/HTL/EN,45.50,0,3039,Hortilux® LU 1000 DE/HTL Double,0.701,7,149.95,3039,Hortilux® LU 1000 DE/HTL Double,1,7,149.95,0,Nickel City Wholesale Garden Supply,0.701,needs-review,auto-resolved: price proximity,1380,HORTILUX DE 1000-VS,0.679,3454,HORTILUX DE 1000-VS,0.679
,garlic-jam-auto-seed-8pk,Garlic Jam Auto-Seed 8pk,50.00,0,3517,GARLIC JAM/auto 34%,1.012,0,50.00,3517,GARLIC JAM/auto 34%,1/4 oz11/G,0,50.00,0,@Flowers-HEMP,1.012,auto-high,,3498,Garlic Jam @ Flowers,0.879,3560,Facefat Strain Auto FEM,0.683
,garlic-jam-auto-seed-8pk,,,,3517,GARLIC JAM/auto 34%,1.029,0,50.00,3517,GARLIC JAM/auto 34%,1/4 oz11/G,0,50.00,0,@Flowers-HEMP,1.029,auto-high,,3498,Garlic Jam @ Flowers,0.864,3560,Facefat Strain Auto FEM,0.664
,hawaiian-snow-feminised-hawaiian-sativa-x-laos,Hawaiian Snow (Feminised) Hawaiian sativa x Laos,60.00,0,3549,AMBER LABEL - SATIVA 250ml,0.361,0,74.95,,,,0,,0,,0.361,low-score,Ambiguous: Δ=0.060,1329,E.T.-Snow Storm Ultra Qt,0.301,1330,E.T.Snow Storm Ultra 8oz,0.298
,hawaiian-snow-feminised-hawaiian-sativa-x-laos,,,,1330,E.T.Snow Storm Ultra 8oz,0.343,-3,15.95,,,,0,,0,,0.343,low-score,Ambiguous: Δ=0.001,3549,AMBER LABEL - SATIVA 250ml,0.342,1329,E.T.-Snow Storm Ultra Qt,0.295
hmh00292,holland-secret-grow-1l,Holland Secret Grow 1L,24.99,0,1631,Holland Secret Grow 23L 2-1-7,0.867,1,151.00,1576,Holland Secret Grow Lt. 2-7-1,1 Lt,26,16.48,0,Nickel City Wholesale Garden Supply,0.859,auto-high,auto-resolved: alt price proximity,1576,Holland Secret Grow Lt. 2-7-1,0.859,1630,Holland Secret Grow 10L 2-7-1,0.797
hmh00294,holland-secret-grow-10l,Holland Secret Grow 10L,150.00,0,1630,Holland Secret Grow 10L 2-7-1,1.207,0,83.99,1630,Holland Secret Grow 10L 2-7-1,10 Lt.,0,83.99,0,Nickel City Wholesale Garden Supply,1.207,auto-high,,1634,Holland Secret Bloom 10L 0-6-4,1.142,1632,Holland Secret Micro 10L. 5-0-2,1.038
,gmo-8-auto-seed-8pk,GMO 8+ Auto-Seed 8pk,50.00,0,3579,AUTO GMO Auto,1.118,0,,3579,AUTO GMO Auto,8 PK,0,,0,@Flowers-HEMP,1.118,auto-high,,3257,"G.M.O. Auto ""OG""",0.794,3582,G.M.O. X MendoBreath/ Auto,0.753
,gmo-8-auto-seed-8pk,,,,3579,AUTO GMO Auto,1.198,0,,3579,AUTO GMO Auto,8 PK,0,,0,@Flowers-HEMP,1.198,auto-high,,3257,"G.M.O. Auto ""OG""",0.834,,Cannabis Seed AUTO,0.815
,gmo-8-auto-seed-8pk,,,,3579,AUTO GMO Auto,1.198,0,,3579,AUTO GMO Auto,8 PK,0,,0,@Flowers-HEMP,1.198,auto-high,,3257,"G.M.O. Auto ""OG""",0.834,,Cannabis Seed AUTO,0.815
hmh00299,holland-secret-bloom-23l,Holland Secret Bloom 23L,250.00,0,1635,Holland Secret Bloom 23L. 0-6-4,1.268,1,151.95,1635,Holland Secret Bloom 23L. 0-6-4,23 Lt,1,151.95,0,Nickel City Wholesale Garden Supply,1.268,auto-high,,1631,Holland Secret Grow 23L 2-1-7,1.142,1578,Holland Secret Bloom Lt 0-6-4,1.056
hmh00400,grow-natural-5-gal,Grow Natural 5 gal,421.20,0,3139,Athena Grow B 1-3-5 Gal.,1.142,4,45.00,3139,Athena Grow B 1-3-5 Gal.,gallon,4,45.00,0,Athena,1.142,auto-high,,622,Grow Natural 5Gal,1.102,621,Grow Natural 2.5Gal,1.092
hmh00293,holland-secret-grow-4l,Holland Secret Grow 4L,37.95,0,1575,Holland Secret Micro 4L. 5-0-2,1.154,13,42.98,1575,Holland Secret Micro 4L. 5-0-2,4 Liter,13,42.98,0,Nickel City Wholesale Garden Supply,1.154,needs-review,Needs review: close alt 1579 (Δ=0.015),1579,Holland Secret Bloom 4L. 0-6-4,1.139,1577,Holland Secret Grow 4L 2-1-7,0.957
hmh00298,holland-secret-bloom-10l,Holland Secret Bloom 10L,189.00,0,1634,Holland Secret Bloom 10L 0-6-4,1.395,7,83.99,1634,Holland Secret Bloom 10L 0-6-4,10 Liter,7,83.99,0,Nickel City Wholesale Garden Supply,1.395,auto-high,,1579,Holland Secret Bloom 4L. 0-6-4,1.041,1578,Holland Secret Bloom Lt 0-6-4,1.026
hmh01671,greenpowerluminaires-630-double-240v-with-1-3k-1-4k-lamps,GREENPOWERLUMINAIRES  630 double 240V with 1-3K &1-4K lamps,299.00,0,3049,GREENPOWERLUMINAIRES 630 Remote,0.972,9,260.00,3049,GREENPOWERLUMINAIRES 630 Remote,630 CMH,9,260.00,0,Nickel City Wholesale Garden Supply,0.972,auto-high,,2955,GREENPOWER-630CMH double 240V,0.716,2886,D-Papillon Double  630/ 240V.,0.526
hmh00564,garden-fungicide-1-gal,Garden Fungicide 1 gal,16.95,0,3138,Athena Grow A 4-0-1 Gal.,1.110,4,45.00,3138,Athena Grow A 4-0-1 Gal.,gallon,4,45.00,0,Athena,1.110,needs-review,Needs review: close alt 3139 (Δ=0.000),3139,Athena Grow B 1-3-5 Gal.,1.110,3632,Athena Grow B 1-3-5 /5 Gal.,1.108
hmh00166,hard-water-flora-micro-1-qt,Hard Water Flora Micro 1 qt,15.94,0,98,FloraMicro Micro Formula qt.,0.906,29,21.13,98,FloraMicro Micro Formula qt.,1 Qt,29,21.13,0,Nickel City Wholesale Garden Supply,0.906,auto-high,auto-resolved: text similarity,611,Micro Hydro Qt,0.888,97,flora micro pt.,0.855
hmh01418,heat-mat-dual-tray,Heat Mat Dual Tray,46.95,0,1037,Seedling Heat Mat - 4 Tray,0.975,0,89.60,1037,Seedling Heat Mat - 4 Tray,4 tray,0,89.60,0,Sunlight Supply inc.,0.975,auto-high,,1036,Seedling Heat Mat - 2 Tray,0.832,293,Heat Mat Thermostat,0.827
hmh01760,gro-pro-12-air-pot,"GRO PRO 12"" AIR POT",8.95,0,1952,Gro Pro Root Master Pot 12 in,1.087,16,8.92,1952,Gro Pro Root Master Pot 12 in,1 Pc,16,8.92,0,NGW,1.087,auto-high,,2796,"12"" Gro Pro Root Master Pot",0.967,1188,"Cow Pot 4""  /12 per",0.720
hmh01394,herculean-harvest-quart,Herculean Harvest Quart,17.00,0,2357,Herculean Harvest Qt,0.761,-1,12.32,2357,Herculean Harvest Qt,1 Qt,-1,12.32,0,Nickel City Wholesale Garden Supply,0.761,needs-review,auto-resolved: text similarity,1714,Harvest Moon-All Purpose Qt,0.735,3384,Neptunes Harvest 32oz 2-4-2,0.698
hmh01710,greenpowerlunimaires-315-remote-ballast-2,GREENPOWERLUNIMAIRES -315 REMOTE ballast,169.00,0,3048,GREENPOWERLUMINAIRES REMOTE 315,0.927,6,134.95,3048,GREENPOWERLUMINAIRES REMOTE 315,5 lb.,6,134.95,0,Nickel City Wholesale Garden Supply,0.927,auto-high,,2951,315 Sunplix Remote Ballast,0.830,3049,GREENPOWERLUMINAIRES 630 Remote,0.641
hmh01396,herculean-harvest-2-5-gallon,Herculean Harvest 2.5 Gallon,75.00,0,2359,Herculean Harvest 2.5Gal,1.003,5,76.98,2359,Herculean Harvest 2.5Gal,2.5 Gal,5,76.98,0,Nickel City Wholesale Garden Supply,1.003,auto-high,,3502,N.C.R. Bloom 2.5 Gallon,0.867,3607,N.C.R. GROW Juice 2.5 Gallon,0.865
hmh01417,heat-mat-single-tray,Heat Mat Single Tray,24.95,0,1037,Seedling Heat Mat - 4 Tray,0.968,0,89.60,1037,Seedling Heat Mat - 4 Tray,4 tray,0,89.60,0,Sunlight Supply inc.,0.968,auto-high,,293,Heat Mat Thermostat,0.837,1036,Seedling Heat Mat - 2 Tray,0.825
hmh00286,holland-secret-micro-4l,Holland Secret Micro 4L,74.00,0,1575,Holland Secret Micro 4L. 5-0-2,1.394,13,42.98,1575,Holland Secret Micro 4L. 5-0-2,4 Liter,13,42.98,0,Nickel City Wholesale Garden Supply,1.394,auto-high,,1574,Holland Secret Micro Lt. 5-0-2,1.061,1633,Holland Secret Micro 23L. 5-0-2,1.038
hmh00295,holland-secret-grow-23l,Holland Secret Grow 23L,251.00,0,1631,Holland Secret Grow 23L 2-1-7,1.391,1,151.00,1631,Holland Secret Grow 23L 2-1-7,23 Liter,1,151.00,0,Nickel City Wholesale Garden Supply,1.391,auto-high,,1633,Holland Secret Micro 23L. 5-0-2,1.157,1635,Holland Secret Bloom 23L. 0-6-4,1.023
hmh00290,holland-secret-micro-h-w-4l,Holland Secret Micro H.W 4L,74.00,0,1575,Holland Secret Micro 4L. 5-0-2,1.374,13,42.98,1575,Holland Secret Micro 4L. 5-0-2,4 Liter,13,42.98,0,Nickel City Wholesale Garden Supply,1.374,auto-high,,1633,Holland Secret Micro 23L. 5-0-2,1.019,1574,Holland Secret Micro Lt. 5-0-2,1.019
hmh00287,holland-secret-micro-10l,Holland Secret Micro 10L,150.00,0,1632,Holland Secret Micro 10L. 5-0-2,1.268,2,79.95,1632,Holland Secret Micro 10L. 5-0-2,10 Lt,2,79.95,0,Nickel City Wholesale Garden Supply,1.268,auto-high,,1575,Holland Secret Micro 4L. 5-0-2,1.041,1630,Holland Secret Grow 10L 2-7-1,1.038
hmh01655,green-sensation-500ml,Green Sensation 500ml,138.00,0,3521,Green Sensations Liter,1.010,12,233.18,3521,Green Sensations Liter,liter,12,233.18,0,Nickel City Wholesale Garden Supply,1.010,auto-high,,2557,Green Sensations 500ml,0.803,3653,GREEN wash Label 500ml,0.781
,green-label-wash,Green Label * WASH,75.97,100,3653,GREEN wash Label 500ml,1.027,15,159.99,3653,GREEN wash Label 500ml,500 ml,15,159.99,0,GREASE,1.027,auto-high,,3639,GREEN LABEL CANNA PLANT WASH pt,0.981,3638,GREEN LABEL CANNA PLANT WASH qt,0.967
,gummibears-auto-seed-8pk,Gummibears Auto-Seed 8pk,50.00,0,3560,Facefat Strain Auto FEM,0.666,0,,3563,Gummibears 41.2% Day-50/50-11G.,12 gram,0,50.00,0,@Flowers-HEMP,0.653,needs-review,auto-resolved: alt price proximity,3563,Gummibears 41.2% Day-50/50-11G.,0.653,3582,G.M.O. X MendoBreath/ Auto,0.494
,gummibears-auto-seed-8pk,,,,3560,Facefat Strain Auto FEM,0.635,0,,3560,Facefat Strain Auto FEM,8pk,0,,0,@Flowers-HEMP,0.635,needs-review,Verify vs alt 3563 (score 0.598),3563,Gummibears 41.2% Day-50/50-11G.,0.598,3579,AUTO GMO Auto,0.545
hmh00188,floranova-grow-2-5-gal,FloraNova Grow 2.5 gal,203.50,0,3139,Athena Grow B 1-3-5 Gal.,1.068,4,45.00,3631,Athena Grow A 1-3-5 /5 Gal.,5  GALLON,4,200.00,0,Athena,1.064,auto-high,auto-resolved: alt price proximity,3631,Athena Grow A 1-3-5 /5 Gal.,1.064,3632,Athena Grow B 1-3-5 /5 Gal.,1.064
hmh00395,ginormous-2-5-gal,Ginormous 2.5 gal,220.00,0,556,Ginormous 2.5Gal,1.085,0,215.05,556,Ginormous 2.5Gal,2.5 Gal,0,215.05,0,Nickel City Wholesale Garden Supply,1.085,auto-high,,3411,Athena I.P.M. /5 Gal,1.022,3139,Athena Grow B 1-3-5 Gal.,1.010
,fog-dog-auto-seed-8-pk,Fog Dog Auto - Seed-  8 pk,50.00,0,3565,Fog Dog 65-70 Day 29%-35%,1.217,0,50.00,3565,Fog Dog 65-70 Day 29%-35%,8 seed,0,50.00,0,@Flowers-HEMP,1.217,auto-high,,3257,"G.M.O. Auto ""OG""",1.029,3579,AUTO GMO Auto,0.999
,fog-dog-auto-seed-8-pk,,,,3565,Fog Dog 65-70 Day 29%-35%,1.201,0,50.00,3565,Fog Dog 65-70 Day 29%-35%,8 seed,0,50.00,0,@Flowers-HEMP,1.201,auto-high,,3579,AUTO GMO Auto,1.106,,Cannabis Seed AUTO,1.085
hmh00398,grow-natural-1-gal,Grow Natural 1 gal,93.60,0,620,Grow Natural Gal,1.191,8,91.49,620,Grow Natural Gal,1 Gal,8,91.49,0,Nickel City Wholesale Garden Supply,1.191,auto-high,auto-resolved: price proximity,3138,Athena Grow A 4-0-1 Gal.,1.159,3631,Athena Grow A 1-3-5 /5 Gal.,1.063
hmh01010,grandma-enggys-h-2-1-lt,Grandma Enggy's H-2 (1 lt),29.76,0,3374,GRANDMA ENGGY'S F - 1 ORGANICqt,1.009,9,35.00,3374,GRANDMA ENGGY'S F - 1 ORGANICqt,1 liter,9,35.00,0,Advanced Nutrients,1.009,auto-high,,1576,Holland Secret Grow Lt. 2-7-1,0.660,286,H-2 Lt,0.648
hmh00191,floranova-bloom-1-gal,FloraNova Bloom 1 gal,92.50,0,3501,N.C.R Bloom 1 gallon,1.302,-3,67.00,3501,N.C.R Bloom 1 gallon,gallon,-3,67.00,0,Hawthorne Hydoponics LLC,1.302,auto-high,,608,Bloom Hydro Gal,1.087,113,Floralicious Bloom Gal,1.083
,francos-lemon-cheese-feminised-super-lemon-haze-x-exodus-cheese-5-sed,Franco's Lemon Cheese (Feminised) Super Lemon Haze x Exodus Cheese -5 sed,50.00,0,1961,Haze Auto x White Widow Auto,0.180,0,50.00,,,,0,,0,,0.180,low-score,Ambiguous: Δ=0.001,3603,SUPER GREASE CANNASUPER LABS,0.179,1781,"Bond 8'x1"" bamboo super pole",0.164
,grodan-gro-block-improved-gr22-jumbo-with-hole-6-x-6-x-4-case-of-64,"Grodan Gro-Block Improved  Jumbo with Hole, 6"" x 6"" x 4"" - Case of 64",5.40,0,1459,Grodan Gro 6 x 6 x 6 HUGO,0.677,0,3.75,1459,Grodan Gro 6 x 6 x 6 HUGO,6x6x6,0,3.75,0,Hawthorne Hydoponics LLC,0.677,needs-review,Verify vs alt 1460 (score 0.590),1460,Grodan Gro 6x6x4 Jumbo,0.590,3434,"PARAGRO Jumbo, 6"" x 6""x4""",0.502
,flowerbomb-kush-feminised-green-crack-x-og-kush-photo-5-seed,Flowerbomb Kush (Feminised) Green Crack x OG Kush photo 5 Seed,50.00,0,2675,Spring Green 2.5 gal,0.580,1,120.70,,,,0,,0,,0.580,low-score,Ambiguous: Δ=0.004,2676,Spring Green 5 gal,0.576,452,TallBoy Green CocoCarbon Filter,0.575
,flowerbomb-kush-feminised-green-crack-x-og-kush-photo-5-seed,,,,2676,Spring Green 5 gal,0.591,1,214.60,,,,0,,0,,0.591,low-score,Ambiguous: Δ=0.003,2675,Spring Green 2.5 gal,0.588,452,TallBoy Green CocoCarbon Filter,0.578
hmh00003,gardening-indoors-with-soil-hydroponics,Gardening Indoors with Soil & Hydroponics,24.95,0,212,Gardening Indoors Soil & Hydro,1.332,7,24.39,212,Gardening Indoors Soil & Hydro,Book,7,24.39,0,Nickel City Wholesale Garden Supply,1.332,auto-high,,209,Gardening Indoors w/ Rockwool,0.860,211,Gardening Indoors w/ CO2,0.852
hmh00297,holland-secret-bloom-4l,Holland Secret Bloom 4L,89.96,0,1579,Holland Secret Bloom 4L. 0-6-4,1.394,10,42.98,1579,Holland Secret Bloom 4L. 0-6-4,4 Liter,10,42.98,0,Nickel City Wholesale Garden Supply,1.394,auto-high,,1634,Holland Secret Bloom 10L 0-6-4,1.038,1578,Holland Secret Bloom Lt 0-6-4,1.031
hmh00009,gardening-indoors-with-rockwool,Gardening Indoors with Rockwool,14.95,0,209,Gardening Indoors w/ Rockwool,1.304,21,14.61,209,Gardening Indoors w/ Rockwool,Book,21,14.61,0,Nickel City Wholesale Garden Supply,1.304,auto-high,,211,Gardening Indoors w/ CO2,0.999,210,Gardening Indoors w/ H.I.D.,0.930
,golden-gun-nano-sulfur,Golden Gun * Nano Sulfur,29.97,99,3601,GOLDEN GUN NANO SULFUR 1000 ml,1.290,12,98.00,3601,GOLDEN GUN NANO SULFUR 1000 ml,1000 ml,12,98.00,0,GEASE,1.290,auto-high,,3602,GOLDEN GUN NANO SULFUR 500 ml,1.043,3545,NANO SULFURTERPENE Boost 250ml.,0.751
hmh01392,gaia-mania-2-5-gallon,Gaia Mania 2.5 Gallon,100.00,0,2350,Gaia Mania 2.5Gal,0.971,5,102.64,2350,Gaia Mania 2.5Gal,2.5 Gal,5,102.64,0,Nickel City Wholesale Garden Supply,0.971,auto-high,,3502,N.C.R. Bloom 2.5 Gallon,0.876,3607,N.C.R. GROW Juice 2.5 Gallon,0.874
hmh01419,heat-mat-thermostat,Heat Mat Thermostat,34.95,0,293,Heat Mat Thermostat,1.386,5,34.16,293,Heat Mat Thermostat,1,5,34.16,0,NGW,1.386,auto-high,,1037,Seedling Heat Mat - 4 Tray,0.785,3290,4 TraySeedling Heat Mat 21/48,0.682
hmh01696,greenpowerlunimaires-315-remote-ballast,GREENPOWERLUNIMAIRES -315 REMOTE ballast,80.00,0,3048,GREENPOWERLUMINAIRES REMOTE 315,1.031,6,134.95,3048,GREENPOWERLUMINAIRES REMOTE 315,5 lb.,6,134.95,0,Nickel City Wholesale Garden Supply,1.031,auto-high,,2951,315 Sunplix Remote Ballast,0.933,3049,GREENPOWERLUMINAIRES 630 Remote,0.745
hmh00817,guano-filtration-220u-washer-bag-5-gallon,Guano Filtration 220U Washer Bag - 5 gallon,33.00,0,515,Guano Filter Mini-Washer 5 gal.,1.202,4,199.00,515,Guano Filter Mini-Washer 5 gal.,5 Gal,4,199.00,0,Nickel City Wholesale Garden Supply,1.202,auto-high,,3525,Payload 3-Bag 5 Gallon kit,0.854,2874,25 mesh bubble bag 5 gallon,0.851
hmh01153,floranectar-natural-sugar-2-5-gal,FloraNectar Natural Sugar 2.5 gal,132.30,0,2744,FloraNectar BlueBerry Dream 2.5,0.976,0,133.00,2744,FloraNectar BlueBerry Dream 2.5,2.5 gallon,0,133.00,0,Nickel City Wholesale Garden Supply,0.976,auto-high,auto-resolved: price proximity,2058,FloraNectar Coconut 2.5gal,0.961,2060,FloraNectar Sugar Cane 2.5gal,0.958
hmh00220,floralicious-plus-16-oz,Floralicious Plus 16 oz,36.39,0,2728,Floralicious Plus 1 oz.,0.924,60,9.98,2728,Floralicious Plus 1 oz.,1 oz.,60,9.98,0,Nickel City Wholesale Garden Supply,0.924,auto-high,,3154,ph up 16 oz,0.820,2900,Physan 20™ 16 oz,0.800
hmh00192,floranova-bloom-2-5-gal,FloraNova Bloom 2.5 gal,203.50,0,3502,N.C.R. Bloom 2.5 Gallon,1.309,0,149.00,3502,N.C.R. Bloom 2.5 Gallon,2.5 gallon,0,149.00,0,Hawthorne Hydoponics LLC,1.309,auto-high,,3281,Athena Bloom A 5 Gal,1.231,3282,Athena Bloom B 5 Gal,1.231
hmh00583,flowmaster-gallon-meter-3-8-in,Flowmaster - Gallon Meter 3/8 in,54.00,0,1011,"Flowmaster 3/8""",0.810,1,52.79,1011,"Flowmaster 3/8""",1 Pc,1,52.79,0,Nickel City Wholesale Garden Supply,0.810,auto-high,auto-resolved: stronger numeric overlap,3462,Rainmaker 2 Gallon (8 Liter),0.779,3139,Athena Grow B 1-3-5 Gal.,0.716
hmh00187,floranova-grow-1-gal,FloraNova Grow 1 gal,92.30,0,3138,Athena Grow A 4-0-1 Gal.,1.160,4,45.00,3138,Athena Grow A 4-0-1 Gal.,gallon,4,45.00,0,Athena,1.160,needs-review,Needs review: close alt 3139 (Δ=0.000),3139,Athena Grow B 1-3-5 Gal.,1.160,3631,Athena Grow A 1-3-5 /5 Gal.,1.156
hmh00186,floranova-grow-1-qt,FloraNova Grow 1 qt,29.09,0,110,Floralicious Grow Qt,0.895,32,28.89,110,Floralicious Grow Qt,1 Qt,32,28.89,0,Nickel City Wholesale Garden Supply,0.895,auto-high,auto-resolved: price proximity,2446,Ionic Grow Qt 3-1-5,0.895,65,Flora Nova Grow Qt,0.893
hmh00226,floranectar-pineapple-1-qt,FloraNectar Pineapple 1 qt,22.19,0,75,FloraNectar Pineapple Rush Qt,1.271,17,22.99,75,FloraNectar Pineapple Rush Qt,1 Qt,17,22.99,0,Nickel City Wholesale Garden Supply,1.271,auto-high,,76,FloraNectar Pineapple Rush Gal,1.010,77,FloraNectar Fruit-n-Fusion Qt,0.871
hmh00185,floranova-grow-16-oz,FloraNova Grow 16 oz,15.89,0,2900,Physan 20™ 16 oz,0.829,1,11.99,2900,Physan 20™ 16 oz,16 oz.,1,11.99,0,Sunlight Supply inc.,0.829,needs-review,Needs review: close alt 3154 (Δ=0.018),3154,ph up 16 oz,0.810,3229,Orca® Liquid Mycorrhizae 16 oz.,0.758
hmh01152,floranectar-natural-sugar-1-gal,FloraNectar Natural Sugar 1 gal,62.00,0,2233,FloraNectar Banana Gal,1.163,7,62.99,2233,FloraNectar Banana Gal,1 Gal,7,62.99,0,Nickel City Wholesale Garden Supply,1.163,auto-high,,2745,FloraNectar BlueBerryDream 6 G,1.037,2054,FloraNectar Sugar Cane Gal,0.995
,fullgas-feminised-exodus-cheese-x-sherbert-og-photo-5-seed,Fullgas! (Feminised) Exodus Cheese X Sherbert OG Photo -5 Seed,66.00,0,1216,PS-1 Day/Night Photo Switch,0.198,7,128.80,,,,0,,0,,0.198,low-score,Ambiguous: Δ=0.004,1225,CST-1P Chrono Seqential Photo,0.194,989,CO2 Controller/Monitor/photo I,0.185
,fullgas-feminised-exodus-cheese-x-sherbert-og-photo-5-seed,,,,3661,OG Oganics Bud Candy liter,0.203,-2,35.95,,,,0,,0,,0.203,low-score,Ambiguous: Δ=0.007,3257,"G.M.O. Auto ""OG""",0.196,3373,OG Organics™ BigMike’s OG Tea,0.192
hmh00190,floranova-bloom-1-qt,FloraNova Bloom 1 qt,29.09,0,112,Floralicious Bloom Qt,1.075,7,29.84,112,Floralicious Bloom Qt,1 Qt,7,29.84,0,Nickel City Wholesale Garden Supply,1.075,auto-high,auto-resolved: price proximity,607,Bloom Hydro Qt,1.075,69,Flora Nova Bloom Qt,1.066
hmh00189,floranova-bloom-16-oz,FloraNova Bloom 16 oz,15.89,0,2900,Physan 20™ 16 oz,0.777,1,11.99,2900,Physan 20™ 16 oz,16 oz.,1,11.99,0,Sunlight Supply inc.,0.777,needs-review,Verify vs alt 3154 (score 0.740),3154,ph up 16 oz,0.740,3229,Orca® Liquid Mycorrhizae 16 oz.,0.723
hmh00225,floranectar-fruitnfusion-2-5-gal,FloraNectar FruitnFusion 2.5 gal,139.95,0,2744,FloraNectar BlueBerry Dream 2.5,1.050,0,133.00,642,FloraNectar Fruit-n-Fusion 2.5,2.5 Gal,2,139.95,0,Nickel City Wholesale Garden Supply,1.036,auto-high,auto-resolved: alt text similarity,642,FloraNectar Fruit-n-Fusion 2.5,1.036,2682,Decision 2.5 gal,0.895
hmh00227,floranectar-pineapple-1-gal,FloraNectar Pineapple 1 gal,62.00,0,76,FloraNectar Pineapple Rush Gal,1.278,11,62.99,76,FloraNectar Pineapple Rush Gal,1 Gal,11,62.99,0,Nickel City Wholesale Garden Supply,1.278,auto-high,,2745,FloraNectar BlueBerryDream 6 G,1.157,2744,FloraNectar BlueBerry Dream 2.5,1.046
hmh00221,floralicious-plus-32-oz,Floralicious Plus 32 oz,64.20,0,3133,Athena Stack 32 oz.,0.924,17,100.00,3133,Athena Stack 32 oz.,32 oz,17,100.00,0,Athena,0.924,auto-high,auto-resolved: stronger numeric overlap,2728,Floralicious Plus 1 oz.,0.908,3492,Clonex 32 oz gell,0.827
hmh00219,floralicious-plus-8-oz,Floralicious Plus 8 oz,23.09,0,647,Floralicious Plus 8oz,1.137,24,24.99,647,Floralicious Plus 8oz,8 Oz,24,24.99,0,Nickel City Wholesale Garden Supply,1.137,auto-high,,2728,Floralicious Plus 1 oz.,0.913,1340,calieMagic 8 oz,0.910
hmh01149,floranectar-coconut-1-gal,FloraNectar Coconut 1 gal,62.00,0,2745,FloraNectar BlueBerryDream 6 G,1.150,-1,263.00,2745,FloraNectar BlueBerryDream 6 G,6 gallon,-1,263.00,0,Nickel City Wholesale Garden Supply,1.150,auto-high,,2056,FloraNectar Coconut Gal,1.101,2744,FloraNectar BlueBerry Dream 2.5,1.058
hmh00217,floralicious-grow-1-gal,Floralicious Grow 1 gal,84.90,0,111,Floralicious Grow Gal,1.389,11,87.48,111,Floralicious Grow Gal,1 Gal,11,87.48,0,Nickel City Wholesale Garden Supply,1.389,auto-high,,113,Floralicious Bloom Gal,1.202,2728,Floralicious Plus 1 oz.,1.192
hmh01148,floranectar-coconut-1-qt,FloraNectar Coconut 1 qt,21.00,0,2057,FloraNectar Coconut Qt,1.182,15,22.99,2057,FloraNectar Coconut Qt,1 Qt,15,22.99,0,NGW,1.182,auto-high,,2056,FloraNectar Coconut Gal,1.081,77,FloraNectar Fruit-n-Fusion Qt,0.883
hmh00218,floralicious-grow-2-5-gal,Floralicious Grow 2.5 gal,194.50,0,646,Floralicious Grow 2.5Gal,1.271,2,200.74,646,Floralicious Grow 2.5Gal,2.5 Gal,2,200.74,0,Nickel City Wholesale Garden Supply,1.271,auto-high,,645,Floralicious Bloom 2.5Gal,1.125,111,Floralicious Grow Gal,1.039
hmh00223,floranectar-fruitnfusion-1-qt,FloraNectar FruitnFusion 1 qt,22.99,0,77,FloraNectar Fruit-n-Fusion Qt,1.046,10,22.99,77,FloraNectar Fruit-n-Fusion Qt,1 Qt,10,22.99,0,Nickel City Wholesale Garden Supply,1.046,auto-high,,75,FloraNectar Pineapple Rush Qt,0.894,2425,Decision Qt,0.829
