ID,"Product Name","Product description","Product short description",Date,"Post Type",Slug,Permalink,Brands,Brands,"Product categories","Product tags",Type,Visibility,Featured,"Shipping classes","Enable reviews","Grouped products","GTIN, UPC, EAN, or ISBN","Stock Status",Downloadable,Virtual,"Regular Price","Sale Price","Purchase Note",Weight,Length,Width,Height,Sku,"Sale Price Dates From","Sale Price Dates To",Price,"Sold Individually","Manage Stock",Stock,"Low Stock Amount","Upsell Ids","Crosssell Ids","Downloadable File Name","Downloadable Files","Download Limit","Download Expiry","Product Url","Button Text",Backorders,"Tax Status","Tax Class","Total Sales","Variation Description","Wc Rating Count","Wc Review Count","Wc Average Rating","SEO Title","SEO Meta Description","SEO Cornerstone Content","SEO Focus Keyphrase","SEO Page Analysis","SEO Score","SEO Facebook Title","SEO Facebook Description","SEO Facebook Image Source","SEO Facebook Image Custom Field Name","SEO Facebook Image Custom URL","SEO Facebook Video","SEO Facebook Object Type","SEO Facebook Article Section","SEO Facebook Article Tags","SEO Twitter Use Data from Facebook Tab","SEO Twitter Title","SEO Twitter Description","SEO Twitter Image Source","SEO Twitter Image Custom URL","SEO Twitter Image Custom Fields","SEO Twitter Card Type","SEO Robots Default","SEO Robots No Index","SEO Robots No Follow","SEO Robots No Archive","SEO Robots No Translate","SEO Robots No Image Index","SEO Robots No Snippet","SEO Robots No ODP","SEO Robots No Max Snippet","SEO Robots Max Video Preview","SEO Robots Max Image Preview","SEO Canonical URL","SEO Priority","SEO Frequency","SEO Keywords","SEO Schema","SEO Schema Type","SEO Schema Type Option","Image URL","Images Filename","Images Path","Images ID","Images Title","Images Caption","Images Description","Images Alt Text","Attachment URL","Attachments Filename","Attachments Path","Attachments ID","Attachments Title","Attachments Caption","Attachments Description","Attachments Alt Text","Author ID","Author Login","Author Email","Author First Name","Author Last Name",_fl_builder_data,_fl_builder_data_settings,_fl_builder_draft,_fl_builder_draft_settings,_fl_builder_history_position,_fl_builder_history_state_0,_fl_builder_history_state_1,_last_editor_used_jetpack,_monsterinsights_sitenote_active,_monsterinsights_sitenote_category,_monsterinsights_sitenote_id,_monsterinsights_sitenote_note,_ph_ups_hazardous_materials,_ph_ups_manufacture_country,_ph_ups_restricted_article,_ppcp_button_position,_pw_exclude_free_shipping,_w2s_shopify_data,_wf_ups_deliveryconfirmation,_wf_ups_direct_delivery,_woosea_exclude_product,_wp_old_date,_wp_old_slug,_yoast_wpseo_content_score,_yoast_wpseo_estimated-reading-time-minutes,_yoast_wpseo_focuskw,_yoast_wpseo_linkdex,_yoast_wpseo_metadesc,_yoast_wpseo_primary_product_cat,_yoast_wpseo_primary_pwb-brand,_yoast_wpseo_title,additional_property_33270,apartment_amenities_33270,article_items_33270,blogposting_items_33270,faq_question_33270,feed_element_33270,howto_step_33270,howto_supply_33270,howto_tool_33270,image_object_exif_data_33270,inline_featured_image,mc_cause_33270,mc_risk_factor_33270,mc_symptom_33270,music_album_track_33270,music_playlist_track_33270,newsarticle_items_33270,performer_33270,ph_ups_invoice_desc,product_reviews_33270,saswp_enable_disable_schema,saswp_modify_this_schema_33270,saswp_product_schema_availability_33270,saswp_product_schema_brand_name_33270,saswp_product_schema_condition_33270,saswp_product_schema_currency_33270,saswp_product_schema_description_33270,saswp_product_schema_enable_rating_33270,saswp_product_schema_image_33270,saswp_product_schema_image_33270_detail,saswp_product_schema_mpn_33270,saswp_product_schema_name_33270,saswp_product_schema_price_33270,saswp_product_schema_priceValidUntil_33270,saswp_product_schema_rating_33270,saswp_product_schema_review_count_33270,saswp_product_schema_sku_33270,saswp_product_schema_url_33270,saswp_schema_type_product_pros_enable_cons,tech_article_items_33270,trip_itinerary_33270,tvseries_actor_33270,tvseries_season_33270,Status,Format,Template,"Parent id",Parent,Password,Order,"Ping Status","Post Modified Date"
13963,"Diamond Black 2.5 gal",,,"2019-09-03 15:52:55",product,diamond-black-2-5-gal,https://hmoonhydro.com/product/diamond-black-2-5-gal/,"General Hydroponics",,"Nutrients &amp; Supplements > General Organics",,simple,hidden,No,Domestic,No,,,instock,no,no,108.48,,"Thanks you for your order!",31,16,10,7,hmh00684,,,108.48,no,no,,,,,,,0,0,,,no,taxable,,0,,,0,0,,,0,,,0,,,default,,,,default,,,0,,,default,,,default,1,0,0,0,0,0,0,0,,,large,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",default,,https://hmoonhydro.com/wp-content/uploads/2019/08/DiamondBlackbottle.jpg,DiamondBlackbottle.jpg,/home/wp_9dm4yz/hmoonhydro.com/wp-content/uploads/2019/08/DiamondBlackbottle.jpg,303,DiamondBlackbottle,,,,,,,,,,,,1,nuwud,nuwud@nuwudmultimedia.com,Patrick,Wood,,,,,,,,,,0,,,,,,,,"{""h-moon-hydro.myshopify.com"":{""_w2s_shopify_product_id"":""8043105845322"",""_w2s_shopify_variant_id"":""42665846374474"",""status"":""imported""}}",,,,,import-placeholder-for-684,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publish,,,0,,,0,closed,"2024-09-16 01:00:57"
13964,"Diamond Black 6 gal",,,"2019-09-03 15:52:58",product,diamond-black-6-gal,https://hmoonhydro.com/product/diamond-black-6-gal/,"General Hydroponics",,"Nutrients &amp; Supplements > General Organics",,simple,hidden,No,Domestic,No,,,instock,no,no,209.98,,"Thanks you for your order!",69,18,12,12,hmh00685,,,209.98,no,no,,,,,,,0,0,,,no,taxable,,0,,,0,0,,,0,,,0,,,default,,,,default,,,0,,,default,,,default,1,0,0,0,0,0,0,0,,,large,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",default,,https://hmoonhydro.com/wp-content/uploads/2019/08/DiamondBlackbottle.jpg,DiamondBlackbottle.jpg,/home/wp_9dm4yz/hmoonhydro.com/wp-content/uploads/2019/08/DiamondBlackbottle.jpg,303,DiamondBlackbottle,,,,,,,,,,,,1,nuwud,nuwud@nuwudmultimedia.com,Patrick,Wood,,,,,,,,,,0,,,,,,,,"{""h-moon-hydro.myshopify.com"":{""_w2s_shopify_product_id"":""8043106730058"",""_w2s_shopify_variant_id"":""42665847554122"",""status"":""imported""}}",,,,,import-placeholder-for-685,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publish,,,0,,,0,closed,"2024-09-16 01:01:00"
13965,"Rare Earth","Rare Earth is derived from ancient seabed deposits of pyrophylitic clay that are blended with fulvate ore. By slowly releasing silicon, humates, and organic rare earth minerals, Rare Earth allows a crystal matrix to develop within growing plant tissue that protects the plant from heat stress and nutrient extremes by generating a protective silicon shield. This also deters fungal disease and reduces susceptibility to insect damage by “hardening” the plant. Use Rare Earth by blending it with rooting media, and either top-dressing around the plant stem or adding it directly to nutrient solutions.",,"2019-09-03 19:53:02",product,rare-earth,https://hmoonhydro.com/product/rare-earth/,"General Hydroponics",,"Nutrients &amp; Supplements > General Hydroponics",,grouped,visible,No,Domestic,No,"Rare Earth 1.5 lb|~|Rare Earth 16 lb",,instock,no,no,,,"Thanks you for your order!",0,0,0,0,hmh00686,,,8.24||47,yes,no,,,,,,,0,0,,,no,taxable,,0,,,0,0,,,0,,,0,,,default,,,,default,,,0,,,default,,,default,1,0,0,0,0,0,0,0,,,large,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",default,,https://hmoonhydro.com/wp-content/uploads/2019/08/3-G.jpg,3-G.jpg,/home/wp_9dm4yz/hmoonhydro.com/wp-content/uploads/2019/08/3-G.jpg,62,3&#8211;G,,,,,,,,,,,,1,nuwud,nuwud@nuwudmultimedia.com,Patrick,Wood,,,,,,,,,,0,,,,,,,,,,,,,import-placeholder-for-686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publish,,,0,,,0,closed,"2024-09-16 01:01:02"
13966,"Rare Earth 1.5 lb",,,"2019-09-03 15:53:06",product,rare-earth-1-5-lb,https://hmoonhydro.com/product/rare-earth-1-5-lb/,"General Hydroponics",,"Nutrients &amp; Supplements > General Hydroponics",,simple,hidden,No,Domestic,No,,,instock,no,no,8.24,,"Thanks you for your order!",1.5,0,0,0,hmh00687,,,8.24,no,no,,,,,,,0,0,,,no,taxable,,2,,,0,0,,,0,,,0,,,default,,,,default,,,0,,,default,,,default,1,0,0,0,0,0,0,0,,,large,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",default,,https://hmoonhydro.com/wp-content/uploads/2019/08/3-G.jpg,3-G.jpg,/home/wp_9dm4yz/hmoonhydro.com/wp-content/uploads/2019/08/3-G.jpg,62,3&#8211;G,,,,,,,,,,,,1,nuwud,nuwud@nuwudmultimedia.com,Patrick,Wood,,,,,,,,,,0,,,,,,,,"{""h-moon-hydro.myshopify.com"":{""_w2s_shopify_product_id"":""8043128881226"",""_w2s_shopify_variant_id"":""42665870000202"",""status"":""imported""}}",,,,,import-placeholder-for-687,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publish,,,0,,,0,closed,"2024-09-16 01:01:05"
13969,"Rare Earth 16 lb",,,"2019-09-03 15:53:14",product,rare-earth-16-lb,https://hmoonhydro.com/product/rare-earth-16-lb/,"General Hydroponics",,"Nutrients &amp; Supplements > General Hydroponics",,simple,hidden,No,Domestic,No,,,instock,no,no,47,,"Thanks you for your order!",16,0,0,0,hmh00689,,,47,no,no,,,,,,,0,0,,,no,taxable,,2,,,0,0,,,0,,,0,,,default,,,,default,,,0,,,default,,,default,1,0,0,0,0,0,0,0,,,large,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",default,,https://hmoonhydro.com/wp-content/uploads/2019/08/3-G.jpg,3-G.jpg,/home/wp_9dm4yz/hmoonhydro.com/wp-content/uploads/2019/08/3-G.jpg,62,3&#8211;G,,,,,,,,,,,,1,nuwud,nuwud@nuwudmultimedia.com,Patrick,Wood,,,,,,,,,,0,,,,,,,,"{""h-moon-hydro.myshopify.com"":{""_w2s_shopify_product_id"":""8043128815690"",""_w2s_shopify_variant_id"":""42665869901898"",""status"":""imported""}}",,,,,import-placeholder-for-689,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publish,,,0,,,0,closed,"2024-09-16 01:01:08"
13970,"38 Special 50, 15"" OD, 26"" High, 6"" flange size, 420 CFM",,,"2019-09-03 19:53:17",product,38-special-50-15-od-26-high-6-flange-size-420-cfm,https://hmoonhydro.com/product/38-special-50-15-od-26-high-6-flange-size-420-cfm/,,,"Air Filtration",,simple,hidden,No,Domestic,No,,,instock,no,no,294,150,"Thanks you for your order!",34,8,8,26,hmh00690,,,150,no,no,,,,,,,0,0,,,no,taxable,,0,,,0,0,,,0,,,0,,,default,,,,default,,,0,,,default,,,default,1,0,0,0,0,0,0,0,'-1,'-1,large,,,default,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",default,,https://hmoonhydro.com/wp-content/uploads/2019/08/38-special.jpg,38-special.jpg,/home/wp_9dm4yz/hmoonhydro.com/wp-content/uploads/2019/08/38-special.jpg,70,38-special,,,,,,,,,,,,1,nuwud,nuwud@nuwudmultimedia.com,Patrick,Wood,,,,,,,,,,0,,,,,,,,"{""h-moon-hydro.myshopify.com"":{""_w2s_shopify_product_id"":""8043093983306"",""_w2s_shopify_variant_id"":""42665821700170"",""status"":""imported""}}",,,,,import-placeholder-for-690,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,publish,,,0,,,0,closed,"2024-10-28 17:50:30"
13972,"38 Special 75, 15"" OD, 29.5"" High, 8"" flange size, 600 CFM",,,"2019-09-03 15:53:20",product,38-special-75-15-od-29-5-high-8-flange-size-600-cfm,https://hmoonhydro.com/product/38-special-75-15-od-29-5-high-8-flange-size-600-cfm/,,,"Air Filtration",,simple,hidden,No,Domestic,No,,,instock,no,no,204.43,,"Thanks you for your order!",67,10,10,30,hmh00691,,,204.43,no,no,,,,,,,0,0,,,no,taxable,,0,,,0,0,,,0,,,0,,,default,,,,default,,,0,,,default,,,default,1,0,0,0,0,0,0,0,,,large,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",default,,https://hmoonhydro.com/wp-content/uploads/2019/08/38-special.jpg,38-special.jpg,/home/wp_9dm4yz/hmoonhydro.com/wp-content/uploads/2019/08/38-special.jpg,70,38-special,,,,,,,,,,,,1,nuwud,nuwud@nuwudmultimedia.com,Patrick,Wood,,,,,,,,,,0,,,,,,,,"{""h-moon-hydro.myshopify.com"":{""_w2s_shopify_product_id"":""8043094081610"",""_w2s_shopify_variant_id"":""42665822060618"",""status"":""imported""}}",,,,,import-placeholder-for-691,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publish,,,0,,,0,closed,"2024-09-16 01:01:13"
13973,"38 Special 100, 15"" OD, 39.4"" High, 8"" flange size, 840 CFM",,,"2019-09-03 19:53:22",product,38-special-100-15-od-39-4-high-8-flange-size-840-cfm,https://hmoonhydro.com/product/38-special-100-15-od-39-4-high-8-flange-size-840-cfm/,,,"Air Filtration",,simple,hidden,No,Domestic,No,,,instock,no,no,486,250,"Thanks you for your order!",87,10,10,40,hmh00692,,,250,no,no,,,,,,,0,0,,,no,taxable,,0,,,0,0,,,0,,,0,,,default,,,,default,,,0,,,default,,,default,1,0,0,0,0,0,0,0,'-1,'-1,large,,,default,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",default,,https://hmoonhydro.com/wp-content/uploads/2019/08/38-special.jpg,38-special.jpg,/home/wp_9dm4yz/hmoonhydro.com/wp-content/uploads/2019/08/38-special.jpg,70,38-special,,,,,,,,,,,,1,nuwud,nuwud@nuwudmultimedia.com,Patrick,Wood,,,,,,,,,,0,,,,,,,,"{""h-moon-hydro.myshopify.com"":{""_w2s_shopify_product_id"":""8043094016074"",""_w2s_shopify_variant_id"":""42665821667402"",""status"":""imported""}}",,,,,import-placeholder-for-692,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,publish,,,0,,,0,closed,"2024-10-28 17:49:42"
13976,"COMBO Max 8 w/Can 75 & 8"" Flange, 675 CFM",,,"2019-09-03 15:53:28",product,combo-max-8-w-can-75-8-flange-675-cfm,https://hmoonhydro.com/product/combo-max-8-w-can-75-8-flange-675-cfm/,,,"Air Filtration",,simple,hidden,No,Domestic,No,,,instock,no,no,502,,"Thanks you for your order!",80,0,0,0,hmh00695,,,502,no,no,,,,,,,0,0,,,no,taxable,,0,,,0,0,,,0,,,0,,,default,,,,default,,,0,,,default,,,default,1,0,0,0,0,0,0,0,,,large,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",default,,,,,,,,,,,,,,,,,,1,nuwud,nuwud@nuwudmultimedia.com,Patrick,Wood,,,,,,,,,,0,,,,,,,,"{""h-moon-hydro.myshopify.com"":{""_w2s_shopify_product_id"":""8043106500682"",""_w2s_shopify_variant_id"":""42665847128138"",""status"":""imported""}}",,,,,import-placeholder-for-695,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publish,,,0,,,0,closed,"2024-09-16 01:01:25"
13982,"Can-Filter 75 W/ 8"" HO 559 CFM Fan Combo (freight shipping ONLY)",,,"2019-09-03 15:53:38",product,can-filter-75-w-8-ho-559-cfm-fan-combo-freight-shipping-only,https://hmoonhydro.com/product/can-filter-75-w-8-ho-559-cfm-fan-combo-freight-shipping-only/,"Can Filters",,"Air Filtration",,simple,hidden,No,Domestic,No,,,instock,no,no,551.08,,"Thanks you for your order!",80,0,0,0,hmh00699,,,551.08,no,no,,,,,,,0,0,,,no,taxable,,0,,,0,0,,,0,,,0,,,default,,,,default,,,0,,,default,,,default,1,0,0,0,0,0,0,0,,,large,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",default,,,,,,,,,,,,,,,,,,1,nuwud,nuwud@nuwudmultimedia.com,Patrick,Wood,,,,,,,,,,0,,,,,,,yes,"{""h-moon-hydro.myshopify.com"":{""_w2s_shopify_product_id"":""8043105124426"",""_w2s_shopify_variant_id"":""42665845456970"",""status"":""imported""}}",,,,,import-placeholder-for-699,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publish,,,0,,,0,closed,"2024-09-16 01:01:37"
13983,"Can-Filter 100 W/ 8"" HO 620 CFM Fan Combo (freight shipping ONLY)",,,"2019-09-03 15:53:40",product,can-filter-100-w-8-ho-620-cfm-fan-combo-freight-shipping-only,https://hmoonhydro.com/product/can-filter-100-w-8-ho-620-cfm-fan-combo-freight-shipping-only/,"Can Filters",,"Air Filtration",,simple,hidden,No,Domestic,No,,,instock,no,no,555.53,,"Thanks you for your order!",100,0,0,0,hmh00700,,,555.53,no,no,,,,,,,0,0,,,no,taxable,,0,,,0,0,,,0,,,0,,,default,,,,default,,,0,,,default,,,default,1,0,0,0,0,0,0,0,,,large,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",default,,,,,,,,,,,,,,,,,,1,nuwud,nuwud@nuwudmultimedia.com,Patrick,Wood,,,,,,,,,,0,,,,,,,yes,"{""h-moon-hydro.myshopify.com"":{""_w2s_shopify_product_id"":""8043105026122"",""_w2s_shopify_variant_id"":""42665845424202"",""status"":""imported""}}",,,,,import-placeholder-for-700,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publish,,,0,,,0,closed,"2024-09-16 01:01:40"
13989,"CAN 33 Filter 12"" OD, 13"" high, 6"" flange size, 200 CFM",,,"2019-09-03 15:53:56",product,can-33-filter-12-od-13-high-6-flange-size-200-cfm,https://hmoonhydro.com/product/can-33-filter-12-od-13-high-6-flange-size-200-cfm/,"Can Filters",,"Air Filtration",,simple,hidden,No,Domestic,No,,,instock,no,no,124.44,,"Thanks you for your order!",25,13,13,14,hmh00705,,,124.44,no,no,,,,,,,0,0,,,no,taxable,,0,,,0,0,,,0,,,0,,,default,,,,default,,,0,,,default,,,default,1,0,0,0,0,0,0,0,,,large,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",default,,https://hmoonhydro.com/wp-content/uploads/2019/08/can-filters.jpg,can-filters.jpg,/home/wp_9dm4yz/hmoonhydro.com/wp-content/uploads/2019/08/can-filters.jpg,239,can-filters,,,,,,,,,,,,1,nuwud,nuwud@nuwudmultimedia.com,Patrick,Wood,,,,,,,,,,0,,,,,,,,"{""h-moon-hydro.myshopify.com"":{""_w2s_shopify_product_id"":""8043104665674"",""_w2s_shopify_variant_id"":""42665845325898"",""status"":""imported""}}",,,,,import-placeholder-for-705,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publish,,,0,,,0,closed,"2024-09-16 01:01:56"
13990,"CAN 50 Filter 16.5"" OD, 19.8"" high, 8"" flange size, 420 CFM",,,"2019-09-03 19:53:59",product,can-50-filter-16-5-od-19-8-high-8-flange-size-420-cfm,https://hmoonhydro.com/product/can-50-filter-16-5-od-19-8-high-8-flange-size-420-cfm/,"Can Filters",,"Air Filtration",,simple,hidden,No,Domestic,No,,,instock,no,no,294.99,140,"Thanks you for your order!",54,17,17,21,hmh00706,,,140,no,no,,,,,,,0,0,,,no,taxable,,0,,,0,0,,,0,,,0,,,default,,,,default,,,0,,,default,,,default,1,0,0,0,0,0,0,0,'-1,'-1,large,,,default,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",default,,https://hmoonhydro.com/wp-content/uploads/2019/08/can-filters.jpg,can-filters.jpg,/home/wp_9dm4yz/hmoonhydro.com/wp-content/uploads/2019/08/can-filters.jpg,239,can-filters,,,,,,,,,,,,1,nuwud,nuwud@nuwudmultimedia.com,Patrick,Wood,,,,,,,,,,0,,,,,,,,"{""h-moon-hydro.myshopify.com"":{""_w2s_shopify_product_id"":""8043104731210"",""_w2s_shopify_variant_id"":""42665845194826"",""status"":""imported""}}",,,,,import-placeholder-for-706,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,publish,,,0,,,0,closed,"2024-10-28 17:49:11"
13991,"CAN 66 Filter 12"" OD, 26"" high, 8"" flange size, 412 CFM",,,"2019-09-03 15:54:03",product,can-66-filter-12-od-26-high-8-flange-size-412-cfm,https://hmoonhydro.com/product/can-66-filter-12-od-26-high-8-flange-size-412-cfm/,"Can Filters",,"Air Filtration",,simple,hidden,No,Domestic,No,,,instock,no,no,193.32,,"Thanks you for your order!",44,13,13,15,hmh00707,,,193.32,no,no,,,,,,,0,0,,,no,taxable,,0,,,0,0,,,0,,,0,,,default,,,,default,,,0,,,default,,,default,1,0,0,0,0,0,0,0,,,large,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",default,,https://hmoonhydro.com/wp-content/uploads/2019/08/can-filters.jpg,can-filters.jpg,/home/wp_9dm4yz/hmoonhydro.com/wp-content/uploads/2019/08/can-filters.jpg,239,can-filters,,,,,,,,,,,,1,nuwud,nuwud@nuwudmultimedia.com,Patrick,Wood,,,,,,,,,,0,,,,,,,,"{""h-moon-hydro.myshopify.com"":{""_w2s_shopify_product_id"":""8043104960586"",""_w2s_shopify_variant_id"":""42665845293130"",""status"":""imported""}}",,,,,import-placeholder-for-707,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publish,,,0,,,0,closed,"2024-09-16 01:02:04"
13992,"CAN 75 Filter 16.5"" OD, 29.5"" high, 8"" flange size, 600 CFM",,,"2019-09-03 15:54:06",product,can-75-filter-16-5-od-29-5-high-8-flange-size-600-cfm,https://hmoonhydro.com/product/can-75-filter-16-5-od-29-5-high-8-flange-size-600-cfm/,"Can Filters",,"Air Filtration",,simple,hidden,No,Domestic,No,,,instock,no,no,248.88,,"Thanks you for your order!",75,18,18,31,hmh00708,,,248.88,no,no,,,,,,,0,0,,,no,taxable,,0,,,0,0,,,0,,,0,,,default,,,,default,,,0,,,default,,,default,1,0,0,0,0,0,0,0,,,large,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",default,,https://hmoonhydro.com/wp-content/uploads/2019/08/can-filters.jpg,can-filters.jpg,/home/wp_9dm4yz/hmoonhydro.com/wp-content/uploads/2019/08/can-filters.jpg,239,can-filters,,,,,,,,,,,,1,nuwud,nuwud@nuwudmultimedia.com,Patrick,Wood,,,,,,,,,,0,,,,,,,,"{""h-moon-hydro.myshopify.com"":{""_w2s_shopify_product_id"":""8043105058890"",""_w2s_shopify_variant_id"":""42665845522506"",""status"":""imported""}}",,,,,import-placeholder-for-708,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publish,,,0,,,0,closed,"2024-09-16 01:02:07"
